runner_id,race_id,date,hippodrome,race_datetime,distance_metres,discipline,field_size,horse_number,horse_name,jockey_name,trainer_name,draw_position,handicap_distance,deferre,musique,morning_odds,final_odds,odds_drift_pct,implied_prob_norm,finish_position,km_time
20251216-R2-C7-2,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,2,JE REVE DE BOUERE,S. POILANE,S. POILANE,,2650,True,4aDaDa0a2a1a7a2a6a4a,47.0,52.0,0.1064,0.018291,9,76400
20251216-R2-C7-3,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,3,JASON DE L'ISOP,R. GONCET,R. GONCET,,2650,True,8a5a6a2a(24)DaDa7a9aDa,76.0,117.0,0.5395,0.011312,8,76400
20251216-R2-C7-4,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,4,JOYAU WINNER,E. AUDEBERT,E. AUDEBERT,,2650,True,0aDa3a5a7a8aDa2a0a(24),137.0,98.0,-0.2847,0.006275,3,75900
20251216-R2-C7-5,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,5,JEDELWEIS D'URFIST,M. GRASSET,A. SOURICE,,2650,True,3a5a9a8a5a5a7a6a3a8m,49.0,15.0,-0.6939,0.017544,5,76000
20251216-R2-C7-6,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,6,JARDIN DE MAHEY,TH. BRIAND,E. VARIN,,2650,True,2a3aDa1a2a4aDa2a4aDa,12.0,9.7,-0.1917,0.071639,4,76000
20251216-R2-C7-7,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,7,JE T'ADORE JARL,LOIC GROUSSARD,LOIC GROUSSARD,,2650,True,0a8m1a7a0a9a9a8aDmDa,37.0,42.0,0.1351,0.023234,10,76500
20251216-R2-C7-8,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,8,JEAN NO DU MARGAS,M. GERGOUIL,J. FOIN,,2675,True,DaDa9a0a0a0aDa0a1a0m,13.0,39.0,2.0,0.066129,6,75400
20251216-R2-C7-9,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,9,JOSVIL,TH. DUCOS,F. TERRY,,2675,False,0a0a7aAaDa2a6aDa1a6a,153.0,384.0,1.5098,0.005619,11,75800
20251216-R2-C7-11,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,11,JALICO DU FRUITIER,A. COLLETTE,- DISP. ART. 27§ VIII,,2675,True,1a8m1aDa1a3a1a6a5a1a,3.1,2.7,-0.129,0.277315,1,74700
20251216-R2-C7-12,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,12,JACKPOT DES BORDES,F. CLOZIER,E. VARIN,,2675,True,6a3a7a5a6a1a0a3a9a7a,20.0,38.0,0.9,0.042984,7,75400
20251216-R2-C7-14,20251216-R2-C7,20251216,LE BOUSCAT,2025-12-16 15:24:00,2650,TROT_ATTELE,15,14,JEUNE PRODIGE,M. CRIADO,J. FOIN,,2675,False,1a4mDa3a2a2a2a1a4a1a,4.1,4.4,0.0732,0.209677,2,74700
20251216-R2-C8-1,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,1,HISTORIC DAY,J. LEBOUTEILLER,J. LEBOUTEILLER,1,2550,True,Da9a3a5a6aDaDa1a6a4a,31.0,26.0,-0.1613,0.02773,4,72200
20251216-R2-C8-2,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,2,HOMARD LAND,L.A. MARTIN,L.A. MARTIN,2,2550,True,1a4a2aDaDa1a5aDa1a8a,8.0,8.0,0.0,0.107455,2,72000
20251216-R2-C8-3,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,3,HOLDING GIRL,E. RAFFIN,Y. DREUX,3,2550,True,1a2a2a2a3a1a2a2a1a1a,1.8,1.9,0.0556,0.477576,3,72100
20251216-R2-C8-4,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,4,IRIS FROM,C. HERIVAUX,W. BIGEON,4,2550,True,4a1a5a7a4a6a0aDa9aDm,10.0,7.2,-0.28,0.085964,1,71800
20251216-R2-C8-6,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,6,HEVA BLONDE,M.J. BARCELO BISQUERRA,- DISP. ART. 27§ VIII,6,2550,False,Da7m1m1m1m3mDm0a(24)Dm,108.0,201.0,0.8611,0.007959,11,75200
20251216-R2-C8-7,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,7,FORREST GUMP SET,F. CLOZIER,F. TERRY,7,2550,True,2a3aDa1a1a2a9a1aDaDa,14.0,9.7,-0.3071,0.061403,6,73300
20251216-R2-C8-8,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,8,GAMIN D'ALJY,M. GRASSET,Mme M. BEUDARD,8,2550,True,0a8a0a1a0a0a0a0a7a0a,24.0,61.0,1.5417,0.035818,7,73300
20251216-R2-C8-10,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,10,GOODMORNING CHARLY,F. CORBINEAU,B. OLICARD,10,2550,False,4a0aDa7a5a8a7a4a(24)0a,79.0,114.0,0.443,0.010881,8,73800
20251216-R2-C8-12,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,12,FALCO DU HAMEL,D. BROSSARD,E. VARIN,12,2550,True,0a7a0a8a7a0a9a0a7a0a,55.0,153.0,1.7818,0.01563,5,73000
20251216-R2-C8-13,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,13,IPSON DU VERNAY,Mme LANA HENRY,Y. HENRY,13,2550,True,1a2aDa7a4aDa9a1a3a(24),23.0,21.0,-0.087,0.037375,9,74000
20251216-R2-C8-14,20251216-R2-C8,20251216,LE BOUSCAT,2025-12-16 15:58:00,2550,TROT_ATTELE,14,14,IN LOVE MESLOIS,F. GUINHUT,F. GUINHUT,14,2550,True,0a5a0a7a7a8a9a0a8a(24),87.0,128.0,0.4713,0.009881,10,74900
20251216-R3-C1-1,20251216-R3-C1,20251216,CABOURG,2025-12-16 16:35:00,2725,TROT_ATTELE,10,1,LADY DU POMMEREUX,A. LAMY,M. VARIN,1,2725,True,6a0a0a8aDa2a8a0a3a(24),12.0,33.0,1.75,0.071971,6,75400
20251216-R3-C1-2,20251216-R3-C1,20251216,CABOURG,2025-12-16 16:35:00,2725,TROT_ATTELE,10,2,LINA DU RIB,J.L.CL. DERSOIR,JOEL HALLAIS,2,2725,False,0a1a3a2a5a2a(24)Da3aDa,9.9,15.0,0.5152,0.087238,5,75300
20251216-R3-C1-4,20251216-R3-C1,20251216,CABOURG,2025-12-16 16:35:00,2725,TROT_ATTELE,10,4,LOVELY TO SEE YOU,F. LAGADEUC,Florian PRIOUL,4,2725,True,Da2a1a6a4aDaDaDa1a4a,4.8,3.0,-0.375,0.179929,4,75100
20251216-R3-C1-5,20251216-R3-C1,20251216,CABOURG,2025-12-16 16:35:00,2725,TROT_ATTELE,10,5,LA BOISBONNIERE,F. OUVRIE,F. OUVRIE,5,2725,True,1a2a2a4aDa2a3a1aDaDa,2.5,2.4,-0.04,0.345464,2,74600
20251216-R3-C1-6,20251216-R3-C1,20251216,CABOURG,2025-12-16 16:35:00,2725,TROT_ATTELE,10,6,LA CALLAS,J. TRAVERS,St. PROVOOST,6,2725,True,4a5a0a1aDa4a4aDa4a5a,25.0,16.0,-0.36,0.034546,3,74800
20251216-R3-C1-7,20251216-R3-C1,20251216,CABOURG,2025-12-16 16:35:00,2725,TROT_ATTELE,10,7,LUCIA DU CHATELET,P. VERCRUYSSE,P. GODEY,7,2725,True,AaDaDaDaDa1a7a7a7aDa,8.9,9.8,0.1011,0.097041,1,74400
20251216-R3-C1-9,20251216-R3-C1,20251216,CABOURG,2025-12-16 16:35:00,2725,TROT_ATTELE,10,9,LA CHENEVIERE,P.L. DESAUNETTE,P.L. DESAUNETTE,9,2725,False,DmDmDaDmDm3m2m7m7mDm,26.0,107.0,3.1154,0.033218,8,77400
20251216-R3-C1-10,20251216-R3-C1,20251216,CABOURG,2025-12-16 16:35:00,2725,TROT_ATTELE,10,10,LEGENDE DU HOULET,L. GELORMINI,Mlle A.M. SOUDAIN,10,2725,True,Da0a0a0a9a8a9aDa3a6a,50.0,111.0,1.22,0.017273,7,76200
20251216-R3-C2-2,20251216-R3-C2,20251216,CABOURG,2025-12-16 17:12:00,2725,TROT_ATTELE,14,2,LAMSOU SAN,J. VAN DEN PUTTE JR.,Mme Celestine CORTY,2,2725,True,3a2a6a4a2a4a1a5a5a4a,9.8,7.1,-0.2755,0.088294,4,75000
20251216-R3-C2-3,20251216-R3-C2,20251216,CABOURG,2025-12-16 17:12:00,2725,TROT_ATTELE,14,3,LOOPING MIL,Y. LEBOURGEOIS,Renaud JULIEN,3,2725,True,6a1a4a3a1aDaDa0a7m7a,6.0,7.1,0.1833,0.144214,3,74900
20251216-R3-C2-4,20251216-R3-C2,20251216,CABOURG,2025-12-16 17:12:00,2725,TROT_ATTELE,14,4,LARGO D'ENFER,E. DE JESUS,A. DE JESUS,4,2725,True,7m3aDa1a0a9m4a3a2a6a,9.2,16.0,0.7391,0.094052,6,
20251216-R3-C2-5,20251216-R3-C2,20251216,CABOURG,2025-12-16 17:12:00,2725,TROT_ATTELE,14,5,LE CAPORAL,A. GUARATO,S. GUARATO,5,2725,True,Da3a1a3a9aDa2aDa(24)4a,2.7,2.1,-0.2222,0.320474,1,74800
20251216-R3-C2-8,20251216-R3-C2,20251216,CABOURG,2025-12-16 17:12:00,2725,TROT_ATTELE,14,8,LORD DU GRAIS,J.F. MOQUET,S. HARDY,8,2725,False,Da1aDa4a5a4aDa8a4a3a,114.0,130.0,0.1404,0.00759,9,
20251216-R3-C2-9,20251216-R3-C2,20251216,CABOURG,2025-12-16 17:12:00,2725,TROT_ATTELE,14,9,LOUISIS DU LUPIN,CEDRIC TERRY,F. TERRY,9,2725,True,1a5a5aDa0a3a2a3a1a2a,10.0,12.0,0.2,0.086528,8,
20251216-R3-C2-10,20251216-R3-C2,20251216,CABOURG,2025-12-16 17:12:00,2725,TROT_ATTELE,14,10,LARGO DE LA BESSE,ANTOINE TRIHOLLET,Antoine TRIHOLLET,10,2725,False,3m2a7a6aDm9aDmDmDm1m,17.0,52.0,2.0588,0.050899,5,75300
20251216-R3-C2-12,20251216-R3-C2,20251216,CABOURG,2025-12-16 17:12:00,2725,TROT_ATTELE,14,12,LEADER DE L'AUMOY,ADRIEN BLANDIN,Adrien BLANDIN,12,2725,True,DaDa3aDa3a4a6aDaDaDa,32.0,12.0,-0.625,0.02704,2,74900
20251216-R3-C2-13,20251216-R3-C2,20251216,CABOURG,2025-12-16 17:12:00,2725,TROT_ATTELE,14,13,LUNDU DE LOU,F. GIARD,F. GIARD,13,2725,True,8a7a0a1aDa4a6a(24)3a5a,24.0,76.0,2.1667,0.036054,7,
20251216-R3-C3-1,20251216-R3-C3,20251216,CABOURG,2025-12-16 17:45:00,2725,TROT_ATTELE,14,1,JOYCE PILE,S. BAUDE,B. LEFEVRE,1,2725,False,Da1a3a3aDa8a7a0a5a3a,17.0,11.0,-0.3529,0.047664,4,74300
20251216-R3-C3-4,20251216-R3-C3,20251216,CABOURG,2025-12-16 17:45:00,2725,TROT_ATTELE,14,4,JEEP DE DALINE,A. ANDRE,Gregory MARTENS,4,2725,True,9a5a7a7a4a8a8a2a0a8a,19.0,22.0,0.1579,0.042647,1,74100
20251216-R3-C3-5,20251216-R3-C3,20251216,CABOURG,2025-12-16 17:45:00,2725,TROT_ATTELE,14,5,JESSY DES PISTES,G. MOINON,G. MOINON,5,2725,True,0a0a0a0a3a5aDm7aDa3a,29.0,73.0,1.5172,0.027941,6,74400
20251216-R3-C3-6,20251216-R3-C3,20251216,CABOURG,2025-12-16 17:45:00,2725,TROT_ATTELE,14,6,JOY DU CHERISAY,P.PH. PLOQUIN,D. DELAROCHE,6,2725,True,4aDm0aDa2a3a0aDa6a0a,7.3,8.1,0.1096,0.110997,5,74300
20251216-R3-C3-8,20251216-R3-C3,20251216,CABOURG,2025-12-16 17:45:00,2725,TROT_ATTELE,14,8,JELLY JAMM,A.J. DAVID,J.E. DAVID,8,2725,True,6a0a7a3a6a4a2a3a6a1a,38.0,59.0,0.5526,0.021323,8,74400
20251216-R3-C3-9,20251216-R3-C3,20251216,CABOURG,2025-12-16 17:45:00,2725,TROT_ATTELE,14,9,JOYCE D'AVEZE,TH. BORODAJKO,S. ROGER,9,2725,False,2a0a8aDa5aDaDa8a5aDa,39.0,78.0,1.0,0.020776,7,74400
20251216-R3-C3-10,20251216-R3-C3,20251216,CABOURG,2025-12-16 17:45:00,2725,TROT_ATTELE,14,10,JULIANA DES LUCAS,P.CH. JEAN,P.CH. JEAN,10,2725,True,3a1aDa0a0a5a4a4a4a0a,12.0,20.0,0.6667,0.067523,3,74200
20251216-R3-C3-11,20251216-R3-C3,20251216,CABOURG,2025-12-16 17:45:00,2725,TROT_ATTELE,14,11,JOY CAPTAIN,A. LAMY,Mme L. HUE,11,2725,False,(23)8a5a(22)5a6a5a2a2a4a,44.0,169.0,2.8409,0.018415,9,74500
20251216-R3-C3-12,20251216-R3-C3,20251216,CABOURG,2025-12-16 17:45:00,2725,TROT_ATTELE,14,12,JESABELLE DU JOUR,T. LE BELLER,F. HEON,12,2725,True,5aDaDa6a0a5aDaDa0a6a,14.0,17.0,0.2143,0.057878,2,74100
20251216-R3-C3-14,20251216-R3-C3,20251216,CABOURG,2025-12-16 17:45:00,2725,TROT_ATTELE,14,14,JALNA DES HAYES,M.G. BARON,M.G. BARON,14,2725,False,9a4a3a8aDa5a7a2a7a5a,40.0,151.0,2.775,0.020257,10,74500
20251216-R3-C4-1,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,1,JUST VERY NICE,Y. LEBOURGEOIS,CH. CUILLER,1,2725,True,0aDa3a3a5aDa3a2a1a4a,4.5,4.4,-0.0222,0.190254,3,74200
20251216-R3-C4-2,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,2,JETLAG DE BEAUFOUR,J. TRAVERS,St. PROVOOST,2,2725,True,9a0a6a3a2a5a3a5aDm8a,15.0,18.0,0.2,0.057076,4,74300
20251216-R3-C4-3,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,3,JAYF,S. BAUDE,D. CHERBONNEL,3,2725,True,3a0a1a6a6a0a5a2a2a3a,6.9,5.5,-0.2029,0.124079,6,74700
20251216-R3-C4-4,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,4,JOURNAIO DU ROI,F. OUVRIE,TH. COULON,4,2725,True,1aDaDa7aDaDa5aDa5aDa,8.2,4.5,-0.4512,0.104407,2,74200
20251216-R3-C4-7,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,7,JEWELKIM,P.PH. PLOQUIN,L. PESCHET,7,2725,True,DaDm0a4m3a0a3mDa3m0a,11.0,13.0,0.1818,0.077831,1,74000
20251216-R3-C4-8,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,8,JUNIOR DU CHERISAY,D. DELAROCHE,D. DELAROCHE,8,2725,False,8aDa8a5a9a(24)0a6a0a0a,49.0,134.0,1.7347,0.017472,8,75000
20251216-R3-C4-9,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,9,JOYEUX DE BOLERO,T. CALO,F. HEON,9,2725,True,7a7a7a0aDaDa7aDaDa1a,84.0,53.0,-0.369,0.010192,9,75200
20251216-R3-C4-10,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,10,JUST LOVE D'ALSACE,TH. DROMIGNY,Y. HALLAIS,10,2725,False,0a0a3a6a1a4a1a1a2a5a,14.0,25.0,0.7857,0.061153,11,75500
20251216-R3-C4-11,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,11,JOUR D'ERABLE,F. LAGADEUC,W. MICHEL,11,2725,True,0aDaDa0a9a3a6a4a2aDa,12.0,23.0,0.9167,0.071345,10,75400
20251216-R3-C4-12,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,12,JEWEL CASH,G. MARCQUE,Mlle ST. LEPETIT,12,2725,True,1aGaDa6a7aDa0a0m0a(24),10.0,7.8,-0.22,0.085614,7,74900
20251216-R3-C4-14,20251216-R3-C4,20251216,CABOURG,2025-12-16 18:22:00,2725,TROT_ATTELE,14,14,JASMIN DANOVER,P.CH. JEAN,St. PROVOOST,14,2725,True,8a5m8a6a0m2aDa0a5a0a,31.0,72.0,1.3226,0.027617,5,74500
20251216-R3-C5-1,20251216-R3-C5,20251216,CABOURG,2025-12-16 18:55:00,2750,TROT_ATTELE,11,1,MADISON DU RIB,J.L.CL. DERSOIR,JOEL HALLAIS,,2750,False,1a4a,14.0,8.9,-0.3643,0.054859,4,75700
20251216-R3-C5-2,20251216-R3-C5,20251216,CABOURG,2025-12-16 18:55:00,2750,TROT_ATTELE,11,2,MYSTERE DES ARRIS,A. REBECHE,V. LEBARQUE,,2750,False,8a4a4aDa1a,62.0,40.0,-0.3548,0.012387,5,75800
20251216-R3-C5-3,20251216-R3-C5,20251216,CABOURG,2025-12-16 18:55:00,2750,TROT_ATTELE,11,3,MON ROI,Mlle NOEMIE HARDY,S. HARDY,,2750,False,Da5a4aDaDa6a3a6aDa5a,78.0,110.0,0.4103,0.009847,6,76000
20251216-R3-C5-4,20251216-R3-C5,20251216,CABOURG,2025-12-16 18:55:00,2750,TROT_ATTELE,11,4,MINNESOTA,F. LAGADEUC,R. LAGADEUC,,2750,False,1aDa7a2aDaDa,19.0,14.0,-0.2632,0.040423,2,75500
20251216-R3-C5-5,20251216-R3-C5,20251216,CABOURG,2025-12-16 18:55:00,2750,TROT_ATTELE,11,5,MARC AURELE,T. LE BELLER,T. LE BELLER,,2750,False,5a1a3aDa7a,18.0,15.0,-0.1667,0.042668,3,75700
20251216-R3-C5-7,20251216-R3-C5,20251216,CABOURG,2025-12-16 18:55:00,2750,TROT_ATTELE,11,7,MUST DREAM,CL. DUVALDESTIN,TH. DUVALDESTIN,,2750,False,Da8a6a1a1a,1.4,2.0,0.4286,0.54859,1,74800
20251216-R3-C6-2,20251216-R3-C6,20251216,CABOURG,2025-12-16 19:27:00,2750,TROT_MONTE,15,2,LEONIE RUS,CL. FRECELLE,S. HOUYVET,,2750,True,0mDaDm8mDaDa(24)1mDmDa,15.0,39.0,1.6,0.05756,9,79700
20251216-R3-C6-4,20251216-R3-C6,20251216,CABOURG,2025-12-16 19:27:00,2750,TROT_MONTE,15,4,LARIANA CLEVILLE,Mlle E. BIZOUX,V. VIEL,,2750,False,Dm7m3m7m3m0m1m2m6m(24),44.0,99.0,1.25,0.019622,7,75700
20251216-R3-C6-5,20251216-R3-C6,20251216,CABOURG,2025-12-16 19:27:00,2750,TROT_MONTE,15,5,LUTINE DU CEDRE,E. DE JESUS,G. CASTEL,,2750,True,4m4mDm2m5m9aDa5mDmDa,17.0,17.0,0.0,0.050788,4,75400
20251216-R3-C6-6,20251216-R3-C6,20251216,CABOURG,2025-12-16 19:27:00,2750,TROT_MONTE,15,6,LOUMANAS,A. LAMY,CH. CUILLER,,2750,False,DmDmDa5mDaDa1mDaDa(24),13.0,13.0,0.0,0.066415,10,80600
20251216-R3-C6-7,20251216-R3-C6,20251216,CABOURG,2025-12-16 19:27:00,2750,TROT_MONTE,15,7,LIVIA DES LANDES,Mlle NOEMIE HARDY,S. HARDY,,2750,False,0m8mDa0a4mDmDm3m3m2m,30.0,58.0,0.9333,0.028779,6,75700
20251216-R3-C6-8,20251216-R3-C6,20251216,CABOURG,2025-12-16 19:27:00,2750,TROT_MONTE,15,8,LICORNE DE LA JOIE,S.E. PASQUIER,F. TERRY,,2750,True,Da1m2mDmDa0mDaDa9a(24),10.0,11.0,0.1,0.086339,5,75700
20251216-R3-C6-9,20251216-R3-C6,20251216,CABOURG,2025-12-16 19:27:00,2750,TROT_MONTE,15,9,LUARIA,A. ANDRE,V. VIEL,,2750,True,Da6a0aDm1m4mDa8aDaDm,5.9,3.3,-0.4407,0.146338,1,74700
20251216-R3-C6-10,20251216-R3-C6,20251216,CABOURG,2025-12-16 19:27:00,2750,TROT_MONTE,15,10,LILA D'OCTAV,GUILLAUME MARTIN,S. MARMION,,2750,True,Dm8mDa6mDa1m5m1m2mDa,7.9,16.0,1.0253,0.10929,3,74800
20251216-R3-C6-11,20251216-R3-C6,20251216,CABOURG,2025-12-16 19:27:00,2750,TROT_MONTE,15,11,LIZETTE DE VAU,A. ANGOT,Alexandre ANGOT,,2750,True,1m2mDm6a4m5m3m6aDm4m,15.0,9.4,-0.3733,0.05756,2,74700
20251216-R3-C6-14,20251216-R3-C6,20251216,CABOURG,2025-12-16 19:27:00,2750,TROT_MONTE,15,14,LILI GUILLERVILLE,P.PH. PLOQUIN,P. PLOQUIN,,2750,True,4m4m0m5mDm4m2m6m7a(24),6.0,7.0,0.1667,0.143899,8,75900
20251216-R3-C7-2,20251216-R3-C7,20251216,CABOURG,2025-12-16 19:59:00,2750,TROT_ATTELE,13,2,MIMI JELOCA,J.L.CL. DERSOIR,J.L.CL. DERSOIR,,2750,False,8a2a6a5a,29.0,30.0,0.0345,0.024036,5,78000
20251216-R3-C7-4,20251216-R3-C7,20251216,CABOURG,2025-12-16 19:59:00,2750,TROT_ATTELE,13,4,MILONGA DU CHENE,TH. DROMIGNY,J. LE MER,,2750,False,7a6a2a3aDa,12.0,14.0,0.1667,0.058086,2,77400
20251216-R3-C7-6,20251216-R3-C7,20251216,CABOURG,2025-12-16 19:59:00,2750,TROT_ATTELE,13,6,MARITZA D'ORION,F. LAGADEUC,CH.A. MARY,,2750,False,4aDa5a4aDa3a4a,5.1,4.5,-0.1176,0.136674,1,77300
20251216-R3-C7-10,20251216-R3-C7,20251216,CABOURG,2025-12-16 19:59:00,2750,TROT_ATTELE,13,10,MA JYL,D. BROHIER,D. BROHIER,,2750,False,6a6aDa1a5a6a,25.0,28.0,0.12,0.027882,4,77900
20251216-R3-C7-12,20251216-R3-C7,20251216,CABOURG,2025-12-16 19:59:00,2750,TROT_ATTELE,13,12,MAIA D'ATOUT,P.PH. PLOQUIN,Sté. Ent. R. et D. HUE,,2750,False,Da1a3a,4.4,3.3,-0.25,0.158418,3,77900
20251216-R3-C7-13,20251216-R3-C7,20251216,CABOURG,2025-12-16 19:59:00,2750,TROT_ATTELE,13,13,MONETA,S. HOUYVET,S. HOUYVET,,2775,False,4m7a2a9a1a5a0m4m,17.0,22.0,0.2941,0.041003,6,77600
20251216-R3-C8-1,20251216-R3-C8,20251216,CABOURG,2025-12-16 20:33:00,2750,TROT_MONTE,14,1,MEMPHIS PARIS,CL. FRECELLE,CH. CHALON,,2750,False,DaDaDaDmDm(24)Da,35.0,69.0,0.9714,0.024778,5,76900
20251216-R3-C8-3,20251216-R3-C8,20251216,CABOURG,2025-12-16 20:33:00,2750,TROT_MONTE,14,3,MILORD DES ARRIS,A. REBECHE,V. LEBARQUE,,2750,False,Da2a,32.0,29.0,-0.0938,0.027102,2,75700
20251216-R3-C8-5,20251216-R3-C8,20251216,CABOURG,2025-12-16 20:33:00,2750,TROT_MONTE,14,5,MIRAMAR,A. ANDRE,Anthony ALLAIS,,2750,False,3m9a8a0a5a6a4aDmDm(24),11.0,15.0,0.3636,0.078841,6,76900
20251216-R3-C8-6,20251216-R3-C8,20251216,CABOURG,2025-12-16 20:33:00,2750,TROT_MONTE,14,6,MINEFIELDS,Mme D. BEAUFILS ERNAULT,S. ERNAULT,,2750,False,2m0m5m5m,14.0,11.0,-0.2143,0.061947,4,76100
20251216-R3-C8-7,20251216-R3-C8,20251216,CABOURG,2025-12-16 20:33:00,2750,TROT_MONTE,14,7,MAHARADJAH ROYAL,S.E. PASQUIER,Gregory MARTENS,,2750,False,Dm4m4m4m0m4m7m6m0a6m,30.0,42.0,0.4,0.028908,3,75900
20251216-R3-C8-10,20251216-R3-C8,20251216,CABOURG,2025-12-16 20:33:00,2750,TROT_MONTE,14,10,MAJOR MAJELY,V. SAUSSAYE,L. BARASSIN,,2750,False,3m5mDm2m(24)5m,20.0,16.0,-0.2,0.043363,8,77500
20251216-R3-C8-13,20251216-R3-C8,20251216,CABOURG,2025-12-16 20:33:00,2750,TROT_MONTE,14,13,MISTRAL DU PORET,CHRISTOPHER CORBINEAU,E.G. BLOT,,2750,False,5a6m3m9a9a2m5m5a6a3a,21.0,36.0,0.7143,0.041298,1,75700
20251216-R3-C8-14,20251216-R3-C8,20251216,CABOURG,2025-12-16 20:33:00,2750,TROT_MONTE,14,14,MONTGENEVE,LILIAN BERTIN,B. GUILLOT,,2750,False,0aDa1a4m2mDaDa6aDaDa,20.0,17.0,-0.15,0.043363,7,77000
20251216-R6-C1-1,20251216-R6-C1,20251216,NANTES,2025-12-16 12:15:00,2275,TROT_ATTELE,13,1,NAPOLEON BONAPARTE,P. VAN PETTEN,Mme M. VAN PETTEN,,2275,False,,14.0,33.0,1.3571,0.053962,9,83200
20251216-R6-C1-2,20251216-R6-C1,20251216,NANTES,2025-12-16 12:15:00,2275,TROT_ATTELE,13,2,NARKOS DU CHATAULT,B. ROCHARD,J.PH. MONCLIN,,2275,False,,3.6,2.5,-0.3056,0.209851,5,76700
20251216-R6-C1-3,20251216-R6-C1,20251216,NANTES,2025-12-16 12:15:00,2275,TROT_ATTELE,13,3,NAVARRO,A. PEREIRA,A. PEREIRA,,2275,False,,50.0,48.0,-0.04,0.015109,8,79700
20251216-R6-C1-4,20251216-R6-C1,20251216,NANTES,2025-12-16 12:15:00,2275,TROT_ATTELE,13,4,NEO DE JOUDES,J.PH. MONCLIN,J.PH. MONCLIN,,2275,False,,5.4,4.9,-0.0926,0.139901,1,75800
20251216-R6-C1-5,20251216-R6-C1,20251216,NANTES,2025-12-16 12:15:00,2275,TROT_ATTELE,13,5,NEVADA JAMES,ARNAUD DESMOTTES,ARNAUD DESMOTTES,,2275,False,,3.0,4.5,0.5,0.251821,2,76000
20251216-R6-C1-6,20251216-R6-C1,20251216,NANTES,2025-12-16 12:15:00,2275,TROT_ATTELE,13,6,NIX SPEED,F.P. BOSSUET,F.P. BOSSUET,,2275,False,,12.0,9.6,-0.2,0.062955,3,76100
20251216-R6-C1-7,20251216-R6-C1,20251216,NANTES,2025-12-16 12:15:00,2275,TROT_ATTELE,13,7,NOBILLY FIVE,G. GESRET,J.P. DIABAT,,2275,False,,53.0,85.0,0.6038,0.014254,7,79700
20251216-R6-C1-8,20251216-R6-C1,20251216,NANTES,2025-12-16 12:15:00,2275,TROT_ATTELE,13,8,NORBERT DE GACHERE,K. CHAMPENOIS,K. CHAMPENOIS,,2275,False,,26.0,23.0,-0.1154,0.029057,6,76800
