runner_id,race_id,date,hippodrome,distance_metres,discipline,field_size,horse_number,horse_name,jockey_name,trainer_name,draw_position,weight_kg,handicap_distance,deferre,scratch,musique,finish_position,km_time
20251007-R2-C3-10,20251007-R2-C3,20251007,SON PARDO,2150,TROT_ATTELE,10,10,JOKER D'ARLAU,G. RIERA,B. TOUS,10,,2150,False,False,Ra4aDaDa4a6a,7,78900
20251007-R2-C4-1,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,1,LEON AR,J. FUSTER A.,G. ANDREU,1,,2650,False,False,1a3a0a6a0aRa,6,78400
20251007-R2-C4-2,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,2,JUNIOR SJ,J. FORTEZA R.,J. VICH,2,,2650,False,False,0a5a7a7a4a3a,3,78300
20251007-R2-C4-3,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,3,JOYA DE FONT,F. BENNASAR,J. OLIVER M.,3,,2650,True,False,6aDa3a0a7a0a,,
20251007-R2-C4-4,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,4,LA TROYA,M. MESTRE,C. SUBIRATS,4,,2650,False,False,DaDa1a1a4a3a,1,77800
20251007-R2-C4-5,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,5,L'AMO VX,A. RIERA B.,A. RIERA B.,5,,2650,False,False,3a2a6a2aRa3a,2,78000
20251007-R2-C4-6,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,6,JAMES CROWN,A. VALLS,M. VICH C.,6,,2650,True,False,4a7a0a6a0a0a,4,78300
20251007-R2-C4-7,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,7,LINGOT MAR,G. ANDREU,G. ANDREU,7,,2650,False,False,Da4a4a5a0a0a,8,78800
20251007-R2-C4-8,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,8,LET IT BE CM,J. BAUZA B.,A. RIERA B.,8,,2650,False,False,3a1a4a2a2a4a,5,78400
20251007-R2-C4-9,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,9,LA NIT DE LLEVANT,A. FRONTERA,A. FRONTERA,9,,2650,False,False,2a3a0a0a2a1a,7,78800
20251007-R2-C4-10,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,10,KAS DURAN,B. MASCARO,C.E. SANTANDREU,10,,2650,False,False,5a5aDa0a0a6a,9,79100
20251007-R2-C4-11,20251007-R2-C4,20251007,SON PARDO,2650,TROT_ATTELE,11,11,KESTA VX,J.X. RIERA F.,A. RIERA B.,11,,2650,False,False,3a7a1a5a4a6a,10,79100
20251007-R2-C5-1,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,1,HASCHELEY BERRY,F. BENNASAR,M. SALLERAS,1,,2650,False,False,0aDmDa6a4a0a9a5a5a8a,1,77200
20251007-R2-C5-2,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,2,GRACE DU COUDOU,J.A. RIERA,S. CONTESTI,2,,2650,True,False,5a4a6a3a2a1a,2,77300
20251007-R2-C5-3,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,3,INDEPENDENCE,J. BAUZA B.,G. ANDREU,3,,2650,False,False,2a5a0a7a0aDm,9,78500
20251007-R2-C5-4,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,4,GLOIRE DE FLEURY,B. LLOBET R.,B. LLOBET R.,4,,2650,False,False,1a2a5a6a0a3a,3,77600
20251007-R2-C5-5,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,5,ISBET SANT,J.A. GELABERT R.,M.A. BINIMELIS,5,,2650,False,False,4m7a3a(24)0a3a6a,10,78600
20251007-R2-C5-6,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,6,HELMA DU COURTILS,A. FRONTERA,G. PASCUAL,6,,2650,True,True,0a7a2a3a2a(24)0a,,
20251007-R2-C5-7,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,7,LA DIVA DE TILLARD,A. RIERA R.,I. DE MOURA,7,,2650,False,False,6aDa0a0a0a0a,12,78900
20251007-R2-C5-8,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,8,LISA DE CHANLECY,M. RIERA B.,J. VAQUER M.,8,,2650,True,False,0a3a5a5a3a0a,7,78400
20251007-R2-C5-9,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,9,HYACINTHE NAY,M. MESTRE,C. SUBIRATS,9,,2650,False,False,2a5aDa5a3a4a,6,77800
20251007-R2-C5-10,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,10,FOUDRE DAIRPET,G. CRUELLAS,G. CRUELLAS,10,,2650,True,False,7a5aRa0a2a2a,5,77800
20251007-R2-C5-11,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,11,LA BOMBONERA,J. FORTEZA R.,D. RODRIGUEZ R.,11,,2650,False,False,4a3a0aDa0aDa,4,77700
20251007-R2-C5-12,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,12,KALINE D'OR,JME. FLUXA,J. POCOVI,12,,2650,False,False,Da5a3a0a0a7a,8,78500
20251007-R2-C5-13,20251007-R2-C5,20251007,SON PARDO,2650,TROT_ATTELE,13,13,FELINE,G. RIERA,G. RIERA,13,,2650,False,False,7a2a0a6a5a1a,11,78800
20251007-R4-C1-1,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,1,ERGA OMNES PAR,Mlle E. BOUCLET,Vitale CIOTOLA,,,2700,False,False,0a8a8mDm0aDmDaDa4mDa,8,75600
20251007-R4-C1-2,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,2,ETOILE DU OZ,P.PH. PLOQUIN,Ivan PETRONELLI,,,2700,True,False,6a0m5m6a6m0a3mDm5m9a,5,74000
20251007-R4-C1-3,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,3,KORINTO BELLO,M. MOTTIER,J.P. MARMION,,,2700,True,False,8a2m2m0a0a8a(24)4a1aDa,1,73100
20251007-R4-C1-4,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,4,KAP ORNE,E. DE JESUS,F. LEDOUX,,,2700,True,False,4m1m3m4m0mDm5m4mDa(24),4,73800
20251007-R4-C1-5,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,5,KIVIANA,GUILLAUME MARTIN,C. MEGISSIER,,,2700,False,False,3m2mDm9m1m4m4mDa(24)2m,7,74100
20251007-R4-C1-6,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,6,KARA DE PIERREPONT,B. ROCHARD,J.G. VAN EECKHAUTE,,,2700,True,False,DaDaDa1a7a1a8a0a5a0a,9,81000
20251007-R4-C1-7,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,7,KLARISSE,A. ABRIVARD,L.CL. ABRIVARD,,,2700,True,False,2m1m0a0a6a9aDa(24)DaDm,,
20251007-R4-C1-8,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,8,KENYAN BLUES,E. RAFFIN,Alexis PRAT,,,2700,True,False,DmDmDmDm2m2mDm(24)4m5m,3,73700
20251007-R4-C1-9,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,9,KIROLETA,R. JOLY,R. JOLY,,,2700,True,False,2m0m7m4m0a6m1m2mDa(24),6,74000
20251007-R4-C1-10,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,10,KOME ON ERCA,CL. FRECELLE,L.E. THEAULT,,,2700,True,True,9m1a1m8a3a5m3m3m2m3m,,
20251007-R4-C1-11,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,11,KANELLE DE TILLARD,A. ANGOT,J. BRUNEAU,,,2700,True,False,0aDa9a7a5a5m6a6aDmDa,,
20251007-R4-C1-12,20251007-R4-C1,20251007,VINCENNES,2700,TROT_MONTE,12,12,KANSAS DU HOCTI,M. DURVILLE,B. CARPENTIER,,,2700,True,False,5m0a2m8a2m1m3m2m3m1m,2,73300
20251007-R4-C2-1,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,1,KIDS DU BASSIN,A. ANDRE,Y. LAVIGNE,,,2700,True,False,0a0a1a0a8a3aDaDa0a7a,,
20251007-R4-C2-2,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,2,KRALL DE CORDAY,E. RAFFIN,D. HEON,,,2700,True,False,6a7aDa3a9aDa5aDa5a6a,,
20251007-R4-C2-3,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,3,KALISCO PLANCHETTE,M. IZZO,M. IZZO,,,2700,True,False,Da3a4a2a3a4a6aDa8a2a,3,72900
20251007-R4-C2-4,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,4,KING STEED,G. GELORMINI,A. CHAVATTE,,,2700,True,False,0a1a(24)Da3a1a3a7a2a2a,4,73200
20251007-R4-C2-5,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,5,KRACUS DE GUEZ,N. BAZIRE,N. BAZIRE,,,2700,False,False,0a7a(24)0a5m9a1a(23)0a9a,10,73900
20251007-R4-C2-6,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,6,KIROYAL DU VINOIS,CEDRIC TERRY,F. TERRY,,,2700,True,False,1a1a1a2a1a0a7aDa(23)4a,2,72900
20251007-R4-C2-7,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,7,KANGOO DU CANTER,B. ROCHARD,F. QUITTET,,,2700,True,False,6a2a7a8a2a3a1a7a6a5a,5,73200
20251007-R4-C2-8,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,8,KING DE CHOISEL,A. BARRIER,S.G. DUPONT,,,2700,True,False,7a5a1a1a4a(24)5a1a5a8a,1,72900
20251007-R4-C2-9,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,9,KING MAJANO,M. MOTTIER,CH.A. MARY,,,2700,True,False,Da2aDa6a8a2a4a2a(24)Da,11,74300
20251007-R4-C2-10,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,10,KOLBY DE CLARAFLOR,Y. SALIOT,Y. SALIOT,,,2700,True,False,5a8a1a8a4a5a2a7a4a9a,8,73400
20251007-R4-C2-11,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,11,KANTARO DU TRESOR,L. BEILEARD,Louis BEILEARD,,,2700,False,True,3a4a5a9a1a5a4a3a3aDa,,
20251007-R4-C2-12,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,12,KUROKO LAUAR,M. BARRE,F. COMBOT,,,2700,True,False,3a6a2a3aDa3a6a2a5a4a,9,73700
20251007-R4-C2-13,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,13,KOBE EIGHT,JULIEN RAFFESTIN,Julien RAFFESTIN,,,2700,True,False,5a3a4a1aDa3aDa3a1a(24),7,73300
20251007-R4-C2-14,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,14,KATHEO WINDER,P.PH. PLOQUIN,J. PLANCHARD,,,2700,True,False,Da0a1a6a2a1a1a0a(24)8a,6,73200
20251007-R4-C2-15,20251007-R4-C2,20251007,VINCENNES,2700,TROT_ATTELE,15,15,KOMDAPI DIESCHOOT,L. GUINOISEAU,F. LEBLANC,,,2700,True,False,5a5a1a5a8a5a0a4a2a(24),,
20251007-R4-C3-1,20251007-R4-C3,20251007,VINCENNES,2700,TROT_MONTE,9,1,JASMINE DE NEUVY,A. LAMY,TH. LEVESQUE,,,2700,True,False,Dm2mDm2m1m1m1mDm8m(24),3,73700
20251007-R4-C3-2,20251007-R4-C3,20251007,VINCENNES,2700,TROT_MONTE,9,2,ITALIA JADOR,S.E. PASQUIER,L. LAUDREN,,,2700,False,False,5m0a8a2m5m8a8aDa3a6m,7,74700
20251007-R4-C3-3,20251007-R4-C3,20251007,VINCENNES,2700,TROT_MONTE,9,3,HERACLES DU LAYON,Mlle ALEXIANE LEPAGE,DIDIER LEPAGE,,,2700,False,False,2m4mDmDm6m2mDm5m5m7m,5,74100
20251007-R4-C3-4,20251007-R4-C3,20251007,VINCENNES,2700,TROT_MONTE,9,4,JIRI PACHA,CL. FRECELLE,G. LIZEE,,,2700,True,False,Dm6m4m3mDa4m5m3m3m(24),6,74300
20251007-R4-C3-5,20251007-R4-C3,20251007,VINCENNES,2700,TROT_MONTE,9,5,JUBLA VIKING,A. COLLETTE,D. BROHIER,,,2700,True,False,2m5mDm1m1mDm7m6mDa(24),4,73900
20251007-R4-C3-6,20251007-R4-C3,20251007,VINCENNES,2700,TROT_MONTE,9,6,INDIEN DE FAEL,A. ANDRE,C. CHENU,,,2700,True,False,5m0mDmDa(24)2mDm1m1m1m,9,75600
20251007-R4-C3-7,20251007-R4-C3,20251007,VINCENNES,2700,TROT_MONTE,9,7,JOLLY CHIC,M. MOTTIER,CH. GALLIER,,,2700,False,False,0a1m1m1a7a1a1a1a8a5a,1,73300
20251007-R4-C3-8,20251007-R4-C3,20251007,VINCENNES,2700,TROT_MONTE,9,8,HIRIUS DE GUEZ,B. ROCHARD,E. BEUDARD,,,2700,True,False,8a9a9a9a0a0a6a6a5a8a,2,73400
20251007-R4-C3-9,20251007-R4-C3,20251007,VINCENNES,2700,TROT_MONTE,9,9,JASMIN BLANC,Mlle M. MENDIBOURE,Sté. Ent. Emmanuel ALLARD,,,2700,True,False,3aDa3a3a4a2a6a1aDa1a,8,75400
20251007-R4-C4-1,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,1,LILY PEEL,P.Y. VERVA,G. MOINON,1,,2100,True,False,2a5a2a0a2aDa4a2a8aDa,8,72300
20251007-R4-C4-2,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,2,LOVESTORY DU YUCCA,J.PH. DUBOIS,J.PH. DUBOIS,2,,2100,True,False,1a4aDa0a0a(24)4a3a1a1a,4,72200
20251007-R4-C4-3,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,3,LAHANNA DESBOIS,A. ABRIVARD,L.CL. ABRIVARD,3,,2100,True,False,2aDa1aDaDa1a5aDaDa9a,5,72200
20251007-R4-C4-4,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,4,LOU DU DONJON,P. BELLOCHE,P. BELLOCHE,4,,2100,False,False,2a4a6aDaDaDa2a2a6a2a,6,72300
20251007-R4-C4-5,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,5,LADIVA DE VILLABON,V. CABOS,R. WESTERINK,5,,2100,True,False,0a8aDaDa1aDa(24)4a8a3a,7,72300
20251007-R4-C4-6,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,6,LOVE ME ALWAYS,J. CERISIER,J. CERISIER,6,,2100,False,False,0mDa0a3a7a1a(24)7aDa2a,13,86800
20251007-R4-C4-7,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,7,LOVE ME BECO,M. BEZIER,M. BEZIER,7,,2100,True,False,1a4a3aDaDa8aDa(24)7a1a,3,72200
20251007-R4-C4-8,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,8,LIZA MARCEAUX,P. VERCRUYSSE,P. VERCRUYSSE,8,,2100,True,False,Da5a3a1aDa1a7a6aDa2a,,
20251007-R4-C4-9,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,9,LAGUNA SECA,M. MOTTIER,CH. CLIN,9,,2100,True,False,Dm4aDmDa0aDaDm(24)0a9a,2,72100
20251007-R4-C4-10,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,10,LALMERIA FILO,A. ANDRE,Joris FILOGRASSO,10,,2100,True,False,0aDa3aDa4a0mDaDa0aDa,11,73100
20251007-R4-C4-11,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,11,LIBERTY HEROLD,R. LAMY,G. HOUEL,11,,2100,True,False,4aDm5a0a1aDa1a6a3a5a,1,72000
20251007-R4-C4-12,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,12,LITTLE STAR,M. IZZO,M. LENOIR,12,,2100,False,False,0a(24)2m1mDmDm1m3m0a,12,74400
20251007-R4-C4-13,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,13,LUDMILLA HAUFOR,CH.J. BIGEON,CH.J. BIGEON,13,,2100,True,False,0a7a4a2a2a9a9a4aDa(24),9,72300
20251007-R4-C4-14,20251007-R4-C4,20251007,VINCENNES,2100,TROT_ATTELE,14,14,LOLITA DE JEMAX,B. ROCHARD,Joris FILOGRASSO,14,,2100,True,False,Da7aDa0aDaDa5a6aDa4a,10,73000
20251007-R4-C5-1,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,1,LOVE D'AUTHISE,A. LAMY,M. BEZIER,,,2175,True,False,Da9m2m3mDm8a4m8a(24)4m,10,75200
20251007-R4-C5-2,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,2,LABEL DE TILLARD,R. MARTY,A. RIPOLL RIGO,,,2175,True,False,Dm7m8aDm7m(24)DmDaDaDm,8,73500
20251007-R4-C5-3,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,3,LUDMILA DETE,S.E. PASQUIER,F. TERRY,,,2175,True,False,Dm1m1m1m2m3m7a(24)DmDm,11,81800
20251007-R4-C5-4,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,4,LE BEST MADRIK,GUILLAUME MARTIN,TH. RAFFEGEAU,,,2175,True,False,Dm0a6m2m(24)1m1m4m2m6a,9,74000
20251007-R4-C5-5,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,5,LEMON FLEURY,M. MOTTIER,M. MOTTIER,,,2175,False,False,DaDa1mDaDaDa1a6a2a(24),3,72400
20251007-R4-C5-6,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,6,LE JIBAY,P.PH. PLOQUIN,B. MARIE,,,2175,True,False,8a6a7aDm0aDa8a(24)8a7m,6,72900
20251007-R4-C5-7,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,7,LAREINE D'OURVILLE,A. COLLETTE,A. MARION,,,2175,True,False,Dm4m6m8m1m1m(24)4m5m4m,5,72900
20251007-R4-C5-8,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,8,LUCIA DI JENILAT,CL. FRECELLE,E. PLANCHENAULT,,,2175,True,False,2m1m3m2m1m(24)2mDaDaDm,4,72600
20251007-R4-C5-9,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,9,LE PRIEURE,V. SAUSSAYE,L. GABORIT,,,2175,True,False,DaDm4mDm(24)1m3m3m1m1m,1,71600
20251007-R4-C5-10,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,10,LEONARDO DE LOU,B. ROCHARD,F. TERRY,,,2175,True,False,2a2mDm1m1m4a3m(24)5aDa,7,73100
20251007-R4-C5-11,20251007-R4-C5,20251007,VINCENNES,2175,TROT_MONTE,11,11,LAFOLLY DELO,A. ABRIVARD,Benjamin LEREBOURG,,,2175,True,False,6m1m7a5m4m4m5m7m5m(24),2,71800
20251007-R4-C6-1,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,1,MIKA DE LA VALLEE,G. GELORMINI,C. MEGISSIER,1,,2100,False,False,6a4a7a7aDa2a2a3a6a7a,4,75400
20251007-R4-C6-2,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,2,MY JIBAY,E. DE JESUS,A. REVEILLON,2,,2100,False,False,7a2a8a1a5a2a5a4a4a,3,75400
20251007-R4-C6-3,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,3,MERVEILLEUX,M. MOTTIER,M. MOTTIER,3,,2100,False,False,1a9a2a2a,5,75500
20251007-R4-C6-4,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,4,MERCURY DELO,CL. FRECELLE,J.PH. RAFFEGEAU,4,,2100,False,False,3a2a4aDa5a4aDa(24)4a3a,2,75300
20251007-R4-C6-5,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,5,MON CARAT,P.Y. VERVA,P.Y. VERVA,5,,2100,False,False,1aDaDa2a3a3a,,
20251007-R4-C6-6,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,6,MADE IN CASTELETS,A. LAMY,CH. MIRANDEL,6,,2100,False,False,8a8a2a4a6a6a2a3a,,
20251007-R4-C6-7,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,7,MEMORIAL,G. MARIN,G. MARIN,7,,2100,False,False,6a4a8a1a6a5a2aDa5a,7,75700
20251007-R4-C6-8,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,8,MAGELLAN FOR CLARA,E. RAFFIN,D. CINIER,8,,2100,False,False,2a1aDaDa5a,11,76900
20251007-R4-C6-9,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,9,MAJOR DE TIMM,N. BAZIRE,N. BAZIRE,9,,2100,False,False,3a3a1a3a,1,75100
20251007-R4-C6-10,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,10,MONTANA MONNERIE,B. ROCHARD,P.Y. ROCHARD,10,,2100,False,True,3a1a,,
20251007-R4-C6-11,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,11,MIMO DU MESNIL,F. GUERINEAU,A. RIPOLL RIGO,11,,2100,False,False,Da5a5a2aDa2a,,
20251007-R4-C6-12,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,12,MELLOW SPEED,R. CONGARD,N. BAZIRE,12,,2100,False,False,1aDa,9,75900
20251007-R4-C6-13,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,13,MARCUS BERRY,CEDRIC TERRY,N. BAZIRE,13,,2100,False,False,1aDaDaDaDaDa8a,10,76400
20251007-R4-C6-14,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,14,MOTLEY CRUE,LEO ABRIVARD,LEO ABRIVARD,14,,2100,False,False,7a1aDaAa7a7a6aDa,8,75800
20251007-R4-C6-15,20251007-R4-C6,20251007,VINCENNES,2100,TROT_ATTELE,15,15,MAJOR DU MARGAS,J.PH. RAFFEGEAU,J.PH. RAFFEGEAU,15,,2100,False,False,4a1a3a7aDaDa0a5a,6,75600
20251007-R4-C7-1,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,1,IZIO DU POMMEREUX,P. BOUGON BOUGEARD,F. TERRY,1,,2100,True,False,0aDa0a2a9a5a1a8aDa3a,2,72700
20251007-R4-C7-2,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,2,HEAGLE ONE,J. MELIS MACIAS,X. THEVENET,2,,2100,True,False,0a4a0a2a2aDa9a5aDa7a,,
20251007-R4-C7-3,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,3,HERMES PAT,M. BAULAIN,M. VARIN,3,,2100,True,False,3a2a4aDa0a4a0a2a0aDa,,
20251007-R4-C7-4,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,4,IDEE SHANNON,A. CURY,R. DESPRES,4,,2100,True,False,3a7a0a8a4a8a5a0a8a8a,3,72900
20251007-R4-C7-5,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,5,HAPPY PACHA,P. COURVAL,C. CHENU,5,,2100,True,True,9a0a0a(24)8aDa0aDa5a5a,,
20251007-R4-C7-6,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,6,IRON MIJACK,M. POTIER,F. TERRY,6,,2100,True,False,6aDa0a1a7a6aDa6a4aDa,4,73300
20251007-R4-C7-7,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,7,INVICTUS MADRIK,G. D'HAENENS,Antonin ANDRE,7,,2100,True,False,9a3a6a6a5a4a5a6aDa0a,5,73500
20251007-R4-C7-8,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,8,IF I TELL YOU,L. GUENET,F. TERRY,8,,2100,True,False,0a5a1aDa4m4a6a3a2a1a,1,72700
20251007-R4-C7-9,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,9,HENRY DE TROUVILLE,K. BROSSARD,J.M. MAILLARD,9,,2100,True,False,0aDaDa3a8a3a3a0a1a0a,,
20251007-R4-C7-10,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,10,HELIOS DES LANDES,R. HOJKA,B. HOJKA,10,,2100,False,False,3a8a3a4aDa6aDa4a5a5a,,
20251007-R4-C7-11,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,11,HAPPY NONANTAIS,A. VELANY,CH.A. MARY,11,,2100,True,False,2a0a0a4a8a(24)0aDa9a0a,7,73700
20251007-R4-C7-12,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,12,IPOCALYPSE LOVE,S. SALMI,CH. DAGNICOURT,12,,2100,False,False,8a6a0a8m9a8a0a(24)0a0a,9,75300
20251007-R4-C7-13,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,13,HENZO D'ARC,M. VAUDOIT,Nathan BOISRAME,13,,2100,True,False,5a7a9a3a0a9a3a0a6a(24),8,74100
20251007-R4-C7-14,20251007-R4-C7,20251007,VINCENNES,2100,TROT_ATTELE,14,14,HIPPIE DU BREIL,V.M. MORIN,V. POUPIOT,14,,2100,True,False,7a8a7a9a5a5aDa4aDa6a,6,73600
20251007-R4-C8-1,20251007-R4-C8,20251007,VINCENNES,2850,TROT_ATTELE,13,1,JETHRO DE NILREM,CH.M. DUVAL,J. VINIGER,,,2850,False,False,7a6a6a6a9a7aDa2a8mDm,9,76700
20251007-R4-C8-2,20251007-R4-C8,20251007,VINCENNES,2850,TROT_ATTELE,13,2,JAIN DE JANVILLE,M. MEYER DE WULF,N. PERRELLE,,,2850,True,False,1a7a8a9a6a7a4a2a4a4a,3,76300
20251007-R4-C8-3,20251007-R4-C8,20251007,VINCENNES,2850,TROT_ATTELE,13,3,JET MENCOURT,TH. LEVASSEUR,M. LEBREC,,,2850,True,False,4a5a2a2a6a7a0a9a(23)5a,12,77100
20251007-R4-C8-4,20251007-R4-C8,20251007,VINCENNES,2850,TROT_ATTELE,13,4,JOS DU JAL,Mlle A. RENAUDIN,R. BREUX,,,2850,True,False,0a7a0a0a0aDm7a(24)4aDa,4,76300
20251007-R4-C8-5,20251007-R4-C8,20251007,VINCENNES,2850,TROT_ATTELE,13,5,JALONA,Q.B. VERNEUIL,M. LEBREC,,,2850,True,False,1aDaDa5a5aDa3a(24)7aDa,1,76000
20251007-R4-C8-6,20251007-R4-C8,20251007,VINCENNES,2850,TROT_ATTELE,13,6,JOPANI,P.M. ALLAIS,Antonin ANDRE,,,2850,True,False,Da5a2a5a7aDa7a4a1a3a,11,76900
20251007-R4-C8-7,20251007-R4-C8,20251007,VINCENNES,2850,TROT_ATTELE,13,7,ISTA FREDANO,F. CHAPDELAINE,F. HEON,,,2850,True,False,5a6a4a7a6a0a8aDaDa0a,7,76500
20251007-R4-C8-8,20251007-R4-C8,20251007,VINCENNES,2850,TROT_ATTELE,13,8,ILEVEN,Mlle L. LEFEBVRE,Mlle Lara LEFEBVRE,,,2850,False,False,4a2a2a2a3a2a1a7a2a1a,6,76500
