place,placeoptin,rapport,cr-reunion,cr-num,cr-nb_partants,cr-Hippodrome,cr-Evt,cr-Date,cr-autostart,cr-corde,cr-etat du terrain,cr-distance,Numcheval,CoteProbable,Sexe,NbRencontre,NbBattus,SommeNbRencontre,SommeNbBattus,NumCourseJockey,QteCourseJockeyJour,SumCote5Race,MoyenneCote5Race,qteCoteCheval,ETCote5Race,SumPoids,SumIdJockey,SumidHippodrome,SumIdDeferre,SumDistance,SumAllocation,PositionIdJockey,PositionidHippodrome,PositionIdDeferre,PositionDistance,PositionAllocation,pourcentIdJockey,pourcentidHippodrome,pourcentIdDeferre,pourcentDistance,pourcentAllocation,SommeCourse,nbjourdercourse,numeroagespec,numerodistancespec,numerodeferrespec,numerosexespec,numeroagesexedistancespec,idjockeynumcoursenbrcoursespec,jockeyReussite,jockeyReussitePlusPlace,jockeyReussiteSpecialite,jockeynReussiteDistance,jockeyReussiteIdcheval,jockeyReussiteDeferre,jockeynReussiteSpecialiteDeferre,jockeyReussiteDistanceDeferre,entraineurReussite,entraineurReussitePlusPlace,entraineurReussiteSpecialite,entraineurnReussiteDistance,entraineurReussiteIdcheval,chevalReussite,chevalReussitePlusPlace,chevalReussiteSpecialite,chevalnReussiteDistance,coteprobable,gains
1,1,2.7,1,8,16,Cagnes,0,08-01-2015,1,corde à gauche,terrain bon,2.150 mètres,13,0,H,0.5,0.75,0.5,0.8,0,0,1,1,0,1,0,1,0,0.7534,0.7778,1,1,0,0,0.8,1,1,0,0.4,0.67,1,1,0.9682,0.3333,0.9444,0.8571,0.2857,0.5484,0.4,0.34,0.7815,0.3353,0.4792,1,0.4564,1,0.8923,0.0532,0.825,0.0532,0.3864,0.25,0.1358,0.2661,0.1318,0.6667,1,0
0,8,0,2,1,13,Nantes,0,08-01-2015,0,corde à gauche,terrain bon,2.275 mètres,4,0,M,1,1,1,1,0,0.3333,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0.0118,0.3333,0.4118,0.1429,0.1538,0.1026,0,0.279,0.2015,0.2549,0.875,1,0.5754,0.5311,0.8,0,0.8917,0,1,1,0,0,0,1,0,0.0909
0,1,0,2,4,15,Nantes,0,08-01-2015,0,corde à gauche,terrain bon,3.000 mètres,11,0,H,0.3333,0,0.3333,0,0,0,0.97,0.9945,0,0.9762,0,0.8636,1,0.2609,1,0.4,0.7143,1,1,1,0,0,1,0.1852,1,0.34,0.3333,0.9157,0.375,0.2857,0.6875,0.6667,0.2581,0.71,0.27,0,0.27,0.25,0,0.7215,0.5897,0.5,0.5554,0,0.5554,0.3478,0,0.4,0.3379,0.2968,1,0,0.4382
0,8,0,2,5,14,Nantes,0,08-01-2015,0,corde à gauche,terrain bon,3.000 mètres,13,0,H,0.2,0.75,0.3333,0.8,1,0.5,1,1,0,1,0,0.4762,0.25,0.3929,1,0.75,0.3333,1,1,1,0,0.1667,1,0.5536,1,0,0.4286,0.875,0.125,0,0.7143,0.1667,0.3226,0.2069,0.2509,0.5893,0.3227,0.3334,0.1667,0.5964,1,0,0.131,0.8452,0.131,0.5001,0.3,0.5636,0.5437,0.5287,1,0,0.6143
1,1,1.9,2,6,16,Nantes,0,08-01-2015,0,corde à gauche,terrain bon,3.000 mètres,7,0,F,1,1,1,1,1,1,1,1,0.5,0.9976,0,0.8462,0.2,0.6842,0.2,0.7143,1,0,0,0,1,1,0.25,0.3714,0.25,1,1,0.64,0,0.6429,0.5625,0.125,0.6,0.3833,0.054,0.289,0.1344,0.1923,1,0.1476,0.6067,0,0,0,0,0.7143,0.5417,0,0,0,0.25,0,0.8962
1,1,1.8,2,7,16,Nantes,0,08-01-2015,0,corde à gauche,terrain bon,3.000 mètres,2,4,H,0.7143,0.5,0.8182,0.6667,1,1,0.8466,0.9365,0,0.9118,0,0.5065,0.9375,0.7901,0.7143,1,0.4828,1,1,1,1,0.093,1,0,1,1,0.619,0.3846,0.6667,0.9375,0.5926,0.75,0.7111,0.4,0.7848,0.9645,0.7978,1,0.0978,0.3628,1,1,0.9289,1,0.9289,1,0.3572,0.3165,0.4143,0.2941,1,1,0.8382
0,2,0,2,8,16,Nantes,0,08-01-2015,0,corde à gauche,terrain bon,3.000 mètres,10,0,H,0.75,0.5,0.7778,0.6,0,0,1,1,0,1,0,0.9583,0.8333,0.8015,1,0.7619,0.9167,1,1,1,0.6,0,1,0.641,1,0.2,0.9444,0.9612,0.75,0.7857,0.8235,0.5385,0.5,0.4872,0.6543,0.902,0.6543,1,0,0.732,0.8056,1,0.6093,0,0.6093,0.5652,0,0,0.2327,0,1,0,0
1,1,1.7,1,1,17,Vincennes,1,09-01-2015,0,corde à gauche,terrain bon,2.700 mètres,12,5,H,0.2857,0.2727,0.3784,0.4091,0,0.25,0.8683,0.8683,0,0.9214,0,0.3929,0.4706,0.6786,0.1818,0,0,0.1429,0.1429,0,0,0.125,0.1774,0.3,0.46,0,0.381,1,0.125,0,0.1176,0.7273,0.2632,0.6829,0.6847,0.5433,0.7258,0.5055,0.1176,0.5878,0,0.4753,0.7641,1,0.7641,0.1984,0.155,0.2201,0.158,0.1952,0.4545,0.9949,0.5954
1,1,1.5,1,2,15,Vincennes,0,09-01-2015,0,corde à gauche,terrain bon,2.175 mètres,3,3,M,0,0.6667,0,0.75,0,0.25,0.6805,0.6805,0,0.4821,0,0.6923,0.375,1,1,1,0.5,0,0,1,0,0,0.8,1,1,0,0.5294,0.9622,0.625,0.6389,0.5333,0.7143,0.6333,0.0882,0.0071,0.1007,0.0054,0.605,0,1,1,1,0,0.0461,0,0.3362,0.625,0.8572,0.8648,0.7346,1,0.7273,0.6825
0,8,0,1,4,15,Vincennes,0,09-01-2015,0,corde à gauche,terrain bon,2.700 mètres,7,2,F,1,0.8,1,0.8333,1,1,1,1,0,1,0,0.5385,0.7778,1,1,0,0,0,0,1,0,0.17,0.2747,1,1,0,1,0.9617,0.125,0.3333,0.0909,0.125,0.375,0.25,0.6315,0.9484,0.6138,0.3229,0.1667,1,1,1,0.3467,0.4808,0.3467,0.1228,0,0,0,0,1,0.875,0.7903
0,8,0,1,6,18,Vincennes,0,09-01-2015,0,corde à gauche,terrain bon,2.700 mètres,10,7,F,0.6667,0.8,0.7857,0.9,1,1,0.9188,0.8917,0.4,0.9798,0,0.9474,0.9063,0.7073,0.85,1,0.9333,0.9167,0.9167,0.875,1,0.3056,0.5,0.1159,0.5417,1,0.9737,1,0.1667,0,0.8235,0.375,0.5,0.2059,0.4323,0.744,0.4323,0.2048,0.3077,0.4647,0.289,0.2968,0.2973,0.6005,0.2973,0,0,0.117,0.3342,0.0786,0.5417,0.5625,0.6895
1,1,1.6,1,8,11,Vincennes,0,09-01-2015,1,corde à gauche,terrain bon,2.100 mètres,1,3,F,0.3333,0.5,0.3333,0.5,1,1,1,1,1,1,0,0.75,0.8,0.8,1,1,0.5,1,1,1,1,0,1,0.175,1,1,0.8,0,1,0.4615,1,1,0.6,0.0968,0,0.9689,0,0.1668,0,0,0.2727,0,0,0,0,0.365,0.5,0.1666,0.1825,0.1666,1,0.7273,0
1,1,1.7,4,1,14,Wolvega,0,09-01-2015,1,corde à gauche,terrain  (psf),2.100 mètres,9,0,H,0.6,0.6667,0.7778,0.8,0,0.3333,0.9677,0.981,0.25,0.9737,0,0.7083,0.8125,0.7667,0.8125,0.8462,0,0.4,0.4,0.4,0.6667,0.15,0.2329,0,0,0.2424,1,0.8803,0.3,0.3125,0.7692,0.4545,0.15,0,0,0.291,0,0,0.1429,0.4938,0.9314,0.5259,0,0,0,0,0.1111,0.0781,0.1528,0.0781,0,0,0.35
1,1,2.5,4,2,11,Wolvega,0,09-01-2015,1,corde à gauche,terrain  (psf),2.600 mètres,10,0,M,1,1,1,1,1,0.3333,0.972,0.8409,1,0.7482,0,0.7222,1,1,0.9444,1,0.6957,1,1,0.8333,1,0.3,1,0.4737,0,1,1,0,0.2727,0.8333,0.0667,0.3636,0,0.525,0.5033,0.056,0.5027,0.6028,0.3,0.4685,1,0.3383,0.0873,0.3305,0.0873,0.8648,0,0,0.4419,0,0,0,0.256
1,1,1.7,4,3,11,Wolvega,0,09-01-2015,1,corde à gauche,terrain  (psf),2.600 mètres,3,0,H,0.6667,1,0.8,1,0.5,0.3333,0.9438,0.9438,0.4,0.9895,0,0.9091,0.88,1,0.9231,0.5,0.8333,0.8,0.8,1,1,0,0,0,1,1,1,1,0.625,0.5,0.4286,0.3333,0.5,0.383,0,0.5141,0,0.0768,0,0.823,1,0.1542,0.2777,0.6941,0.2777,1,0,0,0,0,1,0,0.6053
0,8,0,4,4,10,Wolvega,0,09-01-2015,1,corde à gauche,terrain  (psf),2.100 mètres,5,0,F,0.75,0.75,0.9231,0.875,0.6667,0.3333,0.9688,0.9688,0.6,0.8698,0,0.3636,0.8462,0.625,0.8421,0.7826,0.4444,0.4444,0.4444,0.375,0.25,0.2111,0.2111,0.34,0.1932,0.2424,0.9565,0.9,0.1667,0,0.5,0.25,0.7273,0.4808,0.2609,0.2801,0.2621,0.1843,0.2063,0.4938,0.9412,0.5259,0.1145,0,0.1145,0.3865,0.4,0.281,0.3593,0.281,0.1964,0,0.15
0,2,0,4,5,10,Wolvega,0,09-01-2015,1,corde à gauche,terrain  (psf),2.100 mètres,7,0,F,0.5,0.5,0.5,0.5,1,1,0.8542,0.8772,0.3333,0.7391,0,0.7778,0.8333,0.76,0.8333,0.5,0.375,0.625,0.625,0.625,0,0,0,0,0,0,0.76,0.9867,0.125,0.3846,0.2857,0.1667,0.4483,0.5862,0.6966,0.8258,0.7026,0.6666,0,0.6341,1,0.5657,0.8044,0.9323,0.8044,0.8576,0,0,0,0,0,0,0.5714
1,1,1.6,4,6,10,Wolvega,0,09-01-2015,1,corde à gauche,terrain  (psf),2.100 mètres,10,0,H,1,1,1,1,0.3333,0,1,1,1,1,0,0.9091,1,0.6923,1,0.75,0.3333,0,0,0.5,0,0,0,0.5,0,0,0.75,0.916,0.5556,1,0.8125,0.5,0.625,0.5227,0,0,0,0,0,0,0.9299,0,0,0,0,0,1,0.5,0.4851,0.5,0,0,0
1,1,1.3,4,7,10,Wolvega,0,09-01-2015,1,corde à gauche,terrain  (psf),2.100 mètres,4,0,H,1,1,1,1,0.2,0.3333,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25,0.1538,0,0.5,0.4242,0.4444,0.1384,0.4705,0.1372,0.0191,1,0.0772,0.028,0,0.4851,0.3399,0.4851,0.4263,1,1,1,1,1,0,0.986
1,1,0,4,8,8,Wolvega,0,09-01-2015,0,corde à gauche,terrain  (psf),2.600 mètres,8,0,H,0.3333,0,0.7143,0.5,0,0,1,1,1,1,0,0.8387,0.8684,0.7195,1,1,0.9167,0.9286,0.9286,1,0,0.4737,0.4444,0.3913,1,0,0.2754,0.9524,0.8333,0,0.625,0.4545,0,0.0976,0.5511,0.3068,0.5511,0,0.4833,0.5142,0.0206,0,1,1,1,0,1,0.0795,0,0.107,1,0,0
0,1,0,1,2,18,Vincennes,0,10-01-2015,0,corde à gauche,terrain bon,2.700 mètres,6,4,H,0.2857,0.3333,0.625,0.5,1,1,1,1,0,0.9652,0,0.7273,0.9375,1,0.8182,0.75,0.3,0.8,0.8,0.75,1,0.23,0,1,0.45,1,1,0.8936,0.5,0.0833,0.1951,0.3333,0.2353,0,0,0.8377,0,0,0.2222,1,1,1,0,0,0,0.1486,0.1269,0,0,0,0.4445,0.6364,0.561
0,2,0,1,3,17,Vincennes,0,10-01-2015,1,corde à gauche,terrain bon,2.100 mètres,1,5,F,0.5,0.5,0.7273,0.5714,1,1,0.613,0.613,0,0.5172,0,0.1,0.7037,0.9524,0.3333,1,0.25,0.5,0.5,0,1,0.5,0.75,0,0.5,1,0.439,0.942,1,0.2857,0.4667,1,0.2667,0.6667,0.347,0.9707,0.356,0.7918,0.5001,0.0756,1,0.3125,0.5493,0.866,0.5493,0.8333,0.5,0.4349,0.3849,0.4586,0.5,0.5455,0
1,1,1.5,1,4,17,Vincennes,1,10-01-2015,0,corde à gauche,terrain bon,2.850 mètres,12,2,M,0.1538,0,0.5143,0.2105,0.6667,0.8,0.8167,0.859,0,0.9459,0,0.64,0.7826,1,0.4,0.8333,0.4667,0.6364,0.6364,0.25,0.8,0.12,0,1,0,0.2424,0.8182,0.918,0.125,0.2778,0,0.1667,0.4643,0.5882,0.7877,0.9662,0.7877,0.53,0.1111,1,1,1,0.0647,0.963,0.0647,0.3538,0,0.0745,0.0205,0.0745,0,1,0.0915
0,8,0,1,5,9,Vincennes,0,10-01-2015,0,corde à gauche,terrain bon,2.700 mètres,9,3,M,0,0,0.1111,0,0.6667,0.25,0.8209,0.8209,0,0.6433,0,1,0,0.4286,0,0,0.5,0,0,0,0,0,0,0,0,0,0.4286,0.8889,0.2222,0,0.2857,0.4286,0.0625,0.9545,0.5938,0.7335,0.8393,0.4798,0,0.583,0.5556,0.4443,0.2094,0.6125,0.2094,0.2547,0,0,0,0,0,0.7692,0.7631
0,8,0,1,6,16,Vincennes,0,10-01-2015,0,corde à gauche,terrain bon,2.850 mètres,9,4,H,0.75,0.6667,0.8571,0.8,0,0,1,0.9983,1,1,0,1,0.4444,0.96,0.625,0.4286,1,0.5,0.5,1,0.3333,1,0.4,0.8152,1,0.1667,1,0.9508,0.4444,0.1765,0.1765,0.4286,0.7097,0.6216,0.3837,0.3967,0.3839,0.6261,1,0.3056,0.5589,0.6,0.0696,0.7946,0.0696,0.2873,0.5385,0.1752,0.2956,0.2646,1,0.5,0.7252
0,2,0,1,7,16,Vincennes,0,10-01-2015,0,corde à gauche,terrain bon,2.700 mètres,14,4,M,0.4444,0.6667,0.6667,0.7333,1,1,0.9848,0.9848,0,0.937,0,0.4789,0.4762,0.8491,0.4091,0.25,0.5,0.375,0.375,0.5833,0,0.2727,0.6098,0.2424,0.7097,0.67,0.9333,0.9231,0,0.25,0,0.2857,0.5714,0.5,0.6218,0.8095,0.5629,0.4651,0.2703,0.4181,0,0.2811,0.6844,0.7414,0.6844,1,0.4221,0.3992,0.7149,0.7169,0.697,0.6364,0.3673
0,8,0,1,9,15,Vincennes,0,10-01-2015,0,corde à gauche,terrain bon,2.850 mètres,11,0,M,1,0.8333,1,0.875,1,1,1,1,0,1,0,0.3333,0.9,0.4444,0.6667,1,0,0.3333,0.3333,0.5,0,0.4,0,0.4,0.5,0,0.7222,0.9195,0.375,0.2222,0.8929,0.125,0.5862,0.1154,0,0.8622,0,0.0704,0.4,0,1,0.0302,0.098,0,0.098,0.0255,0.25,0.46,0.4384,0.4632,0.5,1,0.1333
0,2,0,3,7,12,Ballarat,0,10-01-2015,1,corde à droite,terrain  (psf),2.200 mètres,9,0,H,0,0,0,0,0,0.3333,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0.8295,0.7,0.2667,0.2857,0.4286,0.6757,1,0.5,0.5965,0.5,0,1,0.5,0.0977,0,1,1,1,0,1,1,1,1,0,0,0.2114
0,2,0,3,8,13,Ballarat,0,10-01-2015,0,corde à droite,terrain  (psf),2.200 mètres,8,0,H,1,1,1,1,0,0.3333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0.8296,0.8333,1,0.1429,0.1429,1,1,0.625,0.877,0.625,1,1,0.625,0,0,1,1,1,0,1,1,1,1,0,0,0.8097
1,1,1.3,3,9,10,Ballarat,0,10-01-2015,1,corde à droite,terrain  (psf),2.200 mètres,7,0,F,0,0,0,0,0.5,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0667,0,0.125,0.25,0.3333,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.997
0,2,0,3,10,11,Ballarat,0,10-01-2015,1,corde à droite,terrain  (psf),1.710 mètres,3,0,F,0,0,0,0,0.6667,0.6667,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.494,0.75,1,0.4286,0.5556,1,1,0.7142,0.7534,0.7142,0,0,0.7142,1,0,1,1,1,0,0,0,0,0,0,0,0.7303
1,1,3.4,1,2,15,Vincennes,0,11-01-2015,0,corde à gauche,terrain bon,2.700 mètres,9,11,M,0.6667,0.5,0.8125,0.7143,1,1,1,1,0,1,0,0.1429,1,0.3333,1,0,0,1,1,0.75,0,0.09,1,0.09,0.5,0,0.7692,0.8302,0.375,0,0.8,0.2,0.4615,0.2927,0.6724,0.8336,0.667,0.543,0.0833,0.1574,1,0.0235,0.8089,0.9184,0.8089,0.2361,0,0,0,0,0.5,0,0.6935
0,2,0,1,4,16,Vincennes,1,11-01-2015,0,corde à gauche,terrain bon,2.850 mètres,8,4,H,0.6667,0.75,0.8333,0.8333,1,1,0.9835,0.9889,0,0.9873,0,0.5536,0.8333,0.9831,0.3846,1,0.2778,0.6667,0.6667,0.25,0,0.0714,0,0.541,0.1591,0,0.8824,0.65,0.6667,0.25,0.4667,0.3333,0.6154,0.5,0.4799,0.7527,0.4895,0.423,0.0756,0.6696,1,1,0.1669,0.7459,0.1669,0.0733,0.0148,0.496,0.6064,0.5067,0.1562,1,0.6073
1,1,1.3,1,5,10,Vincennes,0,11-01-2015,0,corde à gauche,terrain bon,2.850 mètres,2,4,M,0.5,0.2,0.9,0.75,0,0,1,1,0,0.9461,0,0.7407,0.9167,1,0.75,0.9524,0.6571,0.7083,0.7083,0.5385,0.9091,0,0.0196,0,0,0,1,0,0.2222,0.6429,0.3846,0.4167,0.3438,0.2813,0.4458,0,0.4759,0.2723,0,0.2664,0.6225,0.3283,0,0.1152,0,0,0.1422,0.2267,0.505,0.1782,0,0.6923,0.4754
0,2,0,1,6,12,Vincennes,0,11-01-2015,0,corde à gauche,terrain bon,2.700 mètres,11,4,F,0.1429,0.1667,0.2667,0.2222,1,0.6667,0.9578,0.9578,0,0.9529,0,0.5,0.4,0.7143,1,0,0.3333,0.25,0.25,1,0,0.2,0.25,0.3333,1,0,0.7143,0,0.2,0,0.2857,0.25,0.4286,0.1,0.5104,0.7129,0.7485,0.3537,0.2,0.5287,0.5556,0.3806,0,0,0,0.2803,0.3,0.3333,0.3226,0.3333,1,0.6923,0.7578
0,8,0,1,7,11,Vincennes,0,11-01-2015,0,corde à gauche,terrain bon,2.700 mètres,7,4,M,0,0,0,0,1,1,0.4312,0.7154,0,0.7261,0,0,0.2222,0.1429,0.1333,0.25,0,0,0,0.125,0,0.49,0.47,0.7077,0.0364,0.5,0.125,0.86,0,0.3333,0.4375,0,0,0.6875,0.755,0.9782,0.755,0.7331,0.4884,0.2569,1,0,0.6732,0.9356,0.6732,0.3113,0.3824,0.6918,0.5594,0.6918,0.0308,0.5556,0.0731
0,2,0,1,9,13,Vincennes,0,11-01-2015,1,corde à gauche,terrain bon,2.100 mètres,4,5,H,0.6,0.5,0.5,0.3333,0.75,0.75,0.8234,0.8234,0,0.1738,0,0.6667,0.4,0.88,0.6,0,0.75,0.4,0.4,0.5,0,0.4211,0.4789,0.6452,0.5,0,1,0.7111,0.25,0.1429,0.1429,0.4444,0.5455,0,0,0.7885,0,0.2882,0.4167,0.4346,0,0.575,0.2806,0.1958,0.2806,0.3178,0.468,0.4565,0.5051,0.5078,0.5,0.1667,0.875
1,1,2.2,2,1,14,Lyon,0,11-01-2015,0,corde à droite,terrain bon,2.700 mètres,14,0,M,0.7143,0.5,0.8462,0.7143,0,0.6,0.0629,0.2608,0,0.3593,0,0,0,0.7857,0.8,0.8333,0.125,0,0,1,1,0.38,0,0.75,1,1,0.2857,0.993,0.125,0,0.125,0.5,0,0,0.2948,0.7533,0.2948,0.2745,0.3636,0.1206,1,0,0.3604,0.8033,0.3604,0,0.5138,0.5784,0.5697,0.6283,1,0,0
0,2,0,2,2,15,Lyon,0,11-01-2015,0,corde à droite,terrain bon,2.700 mètres,6,0,M,1,1,1,1,0,0.6,0.8115,0.8463,0,0.8642,0,0.9333,0,1,0.8,1,1,0,0,0,1,1,0,1,0,1,0.3158,0.7811,0.125,0.2143,0,0.0833,0.3704,0.4516,0,0.4394,0,0.5062,1,1,1,1,0.2847,0.6679,0.2847,0.375,1,1,1,1,0,0,0.8868
0,2,0,2,3,18,Lyon,0,11-01-2015,0,corde à droite,terrain bon,2.700 mètres,11,0,F,0.6667,0.5,0.9167,0.8333,0.5,0.6,0.6915,0.8316,0,0.8091,0,0.4528,0,0.6522,1,0.6923,0.6522,0,0,1,1,0.4706,0,0.6667,1,1,0.7742,0.9143,0.0833,0.1429,0.6875,0.5,0.5323,0.5714,0.2694,0.7439,0.2694,0.625,0.4666,0.4688,1,0.6,0.2266,0,0.2266,0,0.4221,0.7412,0.8009,0.7461,1,0,0.432
0,8,0,2,5,18,Lyon,0,11-01-2015,0,corde à droite,terrain bon,2.700 mètres,11,0,F,1,1,1,1,1,0.6,0.8917,0.9031,0,0.9448,0,1,0,0.7917,0.9,0.8571,1,0,0,1,1,1,0,0.175,1,1,0.6316,0.986,0.2857,0.1429,0,0.5556,0.4412,0.5,0.4718,0.8526,0.3286,0.8029,1,0.3139,1,0.5897,0.2828,0.4661,0.2828,0.8637,1,0.6866,0.7318,0.6694,1,0,0.1948
1,1,2,2,6,18,Lyon,0,11-01-2015,0,corde à droite,terrain bon,2.700 mètres,7,0,H,1,1,1,1,0.75,0.6,0.9615,0.9218,1,0.8043,0,0.8333,0,1,1,0.8,0.625,0,0,1,0.5,0.4,0,0,1,0,1,0.9479,0.2,0.4286,0.1667,0.1429,0.5294,0.4857,0.5656,0.8753,0.5678,0.875,0.4,0.2955,1,0.5,0.6421,0,0.6421,0.4626,0,0.2841,0.37,0.3289,1,0,0
0,8,0,4,1,12,Yonkers,0,11-01-2015,1,corde à gauche,terrain  (psf),2.011 mètres,12,6,H,0,1,0,1,0,0.4,1,1,1,1,0,0,0,0.5556,0.5,0,0,0,0,1,0,0,0,1,1,0,0.5556,0.9928,0.1667,1,0.5714,0.5714,0.6875,0.5,0.4943,0.7003,0.4943,0.686,0,0.4943,1,0.686,1,1,1,1,1,1,1,1,1,1,0.9449
0,2,0,4,2,12,Yonkers,0,11-01-2015,1,corde à gauche,terrain  (psf),2.011 mètres,12,2,M,1,1,1,1,0,0.3333,0,0,0,0,0,0.6667,0,0.4,0.6667,0,1,0,0,1,0,1,0,0.67,1,0,0.4,1,0.5455,1,0.5714,0,1,1,1,1,1,1,1,1,0.8519,1,1,1,1,1,1,0.6667,0.6601,0.6667,1,1,0.9759
0,2,0,4,3,10,Yonkers,0,11-01-2015,1,corde à gauche,terrain  (psf),2.011 mètres,4,16,H,1,1,1,1,0,0,1,1,1,1,0,0.8,0,0.7778,0.6,0,1,0,0,1,0,1,0,1,1,0,0.7778,0.976,0,0.2632,0.1429,0.1667,0.5,0.67,0,0.1353,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0.2632,0.9739
1,1,2.3,4,4,10,Yonkers,0,11-01-2015,1,corde à gauche,terrain  (psf),2.011 mètres,1,9,F,1,1,1,1,0,0,0.3906,0,0.4,0,0,0.8,0,0,0.6,0,1,0,0,1,0,1,0,0.72,1,0,0,0.9842,1,0.0476,1,1,0,0.34,0,0.1749,0,0,1,0,1,0,1,1,1,1,1,0.7142,0.706,0.7142,1,0.6667,0.6667
1,1,4.7,4,5,10,Yonkers,0,11-01-2015,1,corde à gauche,terrain  (psf),2.011 mètres,3,21,H,1,1,1,1,0,0,1,1,1,1,0,1,0,0.4,1,0,1,0,0,1,0,1,0,0,1,0,0.4,0,0.5,0,0.4286,1,0,0.34,0.7843,0.5318,0.7843,0.4211,1,0.7843,1,0.4211,1,1,1,1,1,0,0,0,1,0,0.3333
1,1,1.2,4,6,10,Yonkers,0,11-01-2015,1,corde à gauche,terrain  (psf),2.011 mètres,1,2,H,0,0,0,0,0.2,0.1667,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.86,0.8,0,0,1,0.7273,0.0476,1,1,0.1818,0,0.2994,0.3902,0.2994,0.5493,1,0.2824,1,0.5493,0.6667,0.6667,0.6667,0.6667,0.75,0.8571,0.8486,0.8571,0.8,1,0.9856
1,1,2.3,4,7,10,Yonkers,0,11-01-2015,1,corde à gauche,terrain  (psf),2.011 mètres,5,21,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.7,0.1429,0,0,0.8,0.34,0,0.1353,0,0,0,0,1,0,0.4546,0.4065,0.4546,0.5556,0,0.6364,0.6043,0.6364,0,0,0.9449
0,2,0,1,1,12,Vincennes,0,12-01-2015,0,corde à gauche,terrain bon,2.700 mètres,10,3,F,1,1,1,1,0,1,1,1,1,0.995,0,0.619,0.8333,0.625,0.3333,1,0.4,0.5,0.5,0,1,0.63,0.67,0.1951,0,1,0.8421,0.5,0.5,0,0.9565,0.375,0.1875,0,0.3672,0.9168,0.3022,0.1657,0.625,0.2558,0,0.2395,0,0.6168,0,0,0.3567,0.5776,0.5937,0.5834,0,0.75,0
0,8,0,1,2,18,Vincennes,1,12-01-2015,0,corde à gauche,terrain bon,2.700 mètres,11,5,M,0,0,0.0714,0,1,1,0.7167,0.7167,0,0.3307,0,0.9688,0.6111,0.7292,0.65,1,0.9231,0.25,0.25,0.4,1,0,0.16,0.5,0.58,1,0.5806,0.8957,0.3333,0,0.1429,0,0.45,0.5882,0.7948,0.9375,0.7952,0.4853,0,0.6055,1,0.3104,1,1,1,0.9167,0.6667,0.159,0.1184,0.159,0.5714,0.9896,0.7118
0,8,0,1,4,18,Vincennes,0,12-01-2015,0,corde à gauche,terrain bon,2.700 mètres,4,7,F,0.3333,0.625,0.4286,0.7273,0.5,0.6667,0.6897,0.7534,0,0.6573,0,0.8462,0.4615,0.9,0.2857,1,0.875,0.3333,0.3333,0.75,0,0.75,0.44,0.67,0.75,0,0.2,0.9137,0.3333,0.3333,0.125,0.125,0.4545,0.5,0.5305,0.7322,0.8379,0.4371,0.75,0.1575,1,0.2605,0.5661,0.8659,0.5661,0.4949,0.5692,0.7603,0.7136,0.7331,0.75,0.3,0.8947
0,2,0,1,6,9,Vincennes,0,12-01-2015,0,corde à gauche,terrain bon,2.700 mètres,7,5,M,1,1,1,1,0.5,0.6,0.893,0.893,0,0.9319,0,1,0.6667,0,0.5,0.5,1,1,1,1,1,1,1,0.3,1,1,0,0.36,0.1,0.3333,0,0,0.3684,0.5714,0.5561,0.6636,0.557,0.5488,1,0.4419,0.2593,0.3073,0.2678,0.8602,0.2678,0.1627,0.3334,0.2858,0.2721,0.2858,1,0.5455,0
1,1,2.8,1,8,15,Vincennes,0,12-01-2015,0,corde à gauche,terrain bon,2.850 mètres,9,8,H,0,0.6667,0,0.6667,0,0,0.6967,0.6967,0,0.7698,0,1,0,1,0.6667,1,1,0,0,1,1,1,0,1,1,1,0.0909,0.9569,0.375,0.125,0.4286,1,0.3913,0.4375,0.1605,0.3014,0.2295,0.1313,1,1,1,1,0.1812,0,0.1812,0.2375,0.9091,0.9376,0.9103,0.8,1,0.3846,0.7973
0,2,0,1,9,15,Vincennes,0,12-01-2015,0,corde à gauche,terrain bon,2.850 mètres,4,1,M,0.75,1,0.8,1,0.6667,0.6667,1,1,1,1,0,0.75,0.8,0.6667,1,1,0.3333,1,1,1,1,0,1,0,1,1,1,1,0.25,0.5,0.7778,0.125,0.5926,0,0,0.0989,0,0,0,0,0,0,0,0,0,0,0.5001,0.3077,0.3324,0.5714,1,0.9231,0.77
