race_id,date,hippodrome,race_datetime,distance_metres,track_condition,discipline,is_trot,field_size,reunion_number,course_number
20250926-R1-C3,20250926,VINCENNES,2025-09-26 19:39:00,2850,,TROT_ATTELE,True,11,1,3
20250926-R1-C4,20250926,VINCENNES,2025-09-26 20:15:00,2850,,TROT_ATTELE,True,16,1,4
20250926-R1-C5,20250926,VINCENNES,2025-09-26 20:45:00,2700,,TROT_MONTE,True,10,1,5
20250926-R1-C6,20250926,VINCENNES,2025-09-26 21:12:00,2100,,TROT_ATTELE,True,8,1,6
20250926-R1-C7,20250926,VINCENNES,2025-09-26 21:42:00,2700,,TROT_ATTELE,True,10,1,7
20250926-R1-C8,20250926,VINCENNES,2025-09-26 22:07:00,2200,,TROT_MONTE,True,11,1,8
20250926-R2-C1,20250926,NANTES,2025-09-26 11:16:00,2275,,TROT_ATTELE,True,13,2,1
20250926-R2-C2,20250926,NANTES,2025-09-26 11:46:00,3000,,TROT_MONTE,True,14,2,2
20250926-R2-C3,20250926,NANTES,2025-09-26 12:18:00,3000,,TROT_ATTELE,True,13,2,3
20250926-R2-C4,20250926,NANTES,2025-09-26 12:50:00,3000,,TROT_ATTELE,True,13,2,4
20250926-R2-C5,20250926,NANTES,2025-09-26 13:25:00,3000,,TROT_ATTELE,True,12,2,5
20250926-R2-C6,20250926,NANTES,2025-09-26 14:00:00,3000,,TROT_ATTELE,True,16,2,6
20250926-R2-C7,20250926,NANTES,2025-09-26 14:35:00,3000,,TROT_MONTE,True,17,2,7
20250926-R2-C8,20250926,NANTES,2025-09-26 15:10:00,3000,,TROT_ATTELE,True,11,2,8
20250926-R3-C1,20250926,AVENCHES,2025-09-26 12:02:00,2400,,TROT_ATTELE,True,5,3,1
20250926-R3-C2,20250926,AVENCHES,2025-09-26 12:34:00,2975,,TROT_ATTELE,True,8,3,2
20250926-R3-C3,20250926,AVENCHES,2025-09-26 13:07:00,2350,,TROT_ATTELE,True,10,3,3
20250926-R5-C1,20250926,LA CEPIERE,2025-09-26 15:45:00,2950,,TROT_MONTE,True,12,5,1
20250926-R5-C2,20250926,LA CEPIERE,2025-09-26 16:20:00,2950,,TROT_ATTELE,True,11,5,2
20250926-R5-C3,20250926,LA CEPIERE,2025-09-26 16:57:00,2950,,TROT_ATTELE,True,10,5,3
20250926-R5-C4,20250926,LA CEPIERE,2025-09-26 17:31:00,2950,,TROT_ATTELE,True,11,5,4
20250926-R5-C5,20250926,LA CEPIERE,2025-09-26 18:06:00,2950,,TROT_ATTELE,True,9,5,5
20250926-R5-C6,20250926,LA CEPIERE,2025-09-26 18:41:00,2150,,TROT_ATTELE,True,12,5,6
20250926-R5-C7,20250926,LA CEPIERE,2025-09-26 19:17:00,2150,,TROT_ATTELE,True,16,5,7
20250926-R5-C8,20250926,LA CEPIERE,2025-09-26 19:54:00,2150,,TROT_ATTELE,True,16,5,8
20250927-R4-C1,20250927,ENGHIEN,2025-09-27 16:08:00,2150,,TROT_ATTELE,True,16,4,1
20250927-R4-C2,20250927,ENGHIEN,2025-09-27 16:43:00,2150,,TROT_ATTELE,True,16,4,2
20250927-R4-C3,20250927,ENGHIEN,2025-09-27 17:22:00,2150,,TROT_ATTELE,True,11,4,3
20250927-R4-C4,20250927,ENGHIEN,2025-09-27 17:56:00,2875,,TROT_ATTELE,True,16,4,4
20250927-R4-C5,20250927,ENGHIEN,2025-09-27 18:33:00,2150,,TROT_ATTELE,True,16,4,5
20250927-R4-C6,20250927,ENGHIEN,2025-09-27 19:05:00,2875,,TROT_MONTE,True,14,4,6
20250927-R4-C7,20250927,ENGHIEN,2025-09-27 19:38:00,2150,,TROT_ATTELE,True,10,4,7
20250927-R4-C8,20250927,ENGHIEN,2025-09-27 20:09:00,2875,,TROT_MONTE,True,13,4,8
20250927-R5-C1,20250927,WOLVEGA,2025-09-27 18:49:00,1609,,TROT_ATTELE,True,10,5,1
20250927-R5-C2,20250927,WOLVEGA,2025-09-27 19:21:00,2100,,TROT_ATTELE,True,9,5,2
20250927-R5-C3,20250927,WOLVEGA,2025-09-27 19:54:00,1609,,TROT_ATTELE,True,9,5,3
20250927-R5-C4,20250927,WOLVEGA,2025-09-27 20:26:00,2100,,TROT_ATTELE,True,8,5,4
20250927-R5-C5,20250927,WOLVEGA,2025-09-27 20:50:00,2100,,TROT_ATTELE,True,10,5,5
20250927-R5-C6,20250927,WOLVEGA,2025-09-27 21:20:00,1609,,TROT_ATTELE,True,9,5,6
20250927-R5-C7,20250927,WOLVEGA,2025-09-27 21:48:00,2100,,TROT_ATTELE,True,6,5,7
20250927-R7-C2,20250927,ABY GOTEBORG,2025-09-27 15:08:00,2140,,TROT_ATTELE,True,8,7,2
20250927-R7-C3,20250927,ABY GOTEBORG,2025-09-27 15:31:00,2140,,TROT_ATTELE,True,8,7,3
20250928-R1-C1,20250928,VINCENNES,2025-09-28 13:27:00,2700,,TROT_ATTELE,True,16,1,1
20250928-R1-C2,20250928,VINCENNES,2025-09-28 14:01:00,2100,,TROT_ATTELE,True,16,1,2
20250928-R1-C3,20250928,VINCENNES,2025-09-28 14:37:00,2100,,TROT_ATTELE,True,16,1,3
20250928-R1-C4,20250928,VINCENNES,2025-09-28 15:15:00,2850,,TROT_ATTELE,True,16,1,4
20250928-R1-C5,20250928,VINCENNES,2025-09-28 15:52:00,2175,,TROT_MONTE,True,13,1,5
20250928-R1-C6,20250928,VINCENNES,2025-09-28 16:19:00,2700,,TROT_ATTELE,True,10,1,6
20250928-R1-C7,20250928,VINCENNES,2025-09-28 16:48:00,2700,,TROT_ATTELE,True,14,1,7
20250928-R1-C8,20250928,VINCENNES,2025-09-28 17:23:00,2175,,TROT_MONTE,True,12,1,8
20250928-R1-C9,20250928,VINCENNES,2025-09-28 17:58:00,2700,,TROT_ATTELE,True,8,1,9
20250928-R3-C1,20250928,SON PARDO,2025-09-28 10:45:00,2650,,TROT_ATTELE,True,7,3,1
20250928-R3-C2,20250928,SON PARDO,2025-09-28 11:15:00,3150,,TROT_ATTELE,True,8,3,2
20250928-R3-C3,20250928,SON PARDO,2025-09-28 11:51:00,2650,,TROT_ATTELE,True,12,3,3
20250928-R3-C4,20250928,SON PARDO,2025-09-28 12:16:00,2650,,TROT_ATTELE,True,15,3,4
20250928-R3-C5,20250928,SON PARDO,2025-09-28 12:51:00,2650,,TROT_ATTELE,True,12,3,5
20250928-R6-C7,20250928,KRIEAU (VIENNE),2025-09-28 18:30:00,2100,,TROT_ATTELE,True,11,6,7
20250928-R6-C8,20250928,KRIEAU (VIENNE),2025-09-28 19:00:00,2600,,TROT_ATTELE,True,12,6,8
20250928-R6-C9,20250928,KRIEAU (VIENNE),2025-09-28 19:35:00,1600,,TROT_ATTELE,True,10,6,9
20250928-R6-C10,20250928,KRIEAU (VIENNE),2025-09-28 20:20:00,2100,,TROT_ATTELE,True,12,6,10
20250928-R10-C1,20250928,LYON-PARILLY,2025-09-28 13:40:00,2850,,TROT_ATTELE,True,16,10,1
20250928-R10-C2,20250928,LYON-PARILLY,2025-09-28 14:10:00,2850,,TROT_ATTELE,True,16,10,2
20250928-R10-C3,20250928,LYON-PARILLY,2025-09-28 14:40:00,2850,,TROT_ATTELE,True,14,10,3
20250928-R10-C4,20250928,LYON-PARILLY,2025-09-28 15:10:00,2850,,TROT_ATTELE,True,10,10,4
20250929-R1-C1,20250929,ENGHIEN,2025-09-29 13:55:00,2150,,TROT_ATTELE,True,13,1,1
20250929-R1-C2,20250929,ENGHIEN,2025-09-29 14:30:00,2150,,TROT_ATTELE,True,13,1,2
20250929-R1-C3,20250929,ENGHIEN,2025-09-29 15:05:00,2875,,TROT_ATTELE,True,9,1,3
20250929-R1-C4,20250929,ENGHIEN,2025-09-29 15:40:00,2875,,TROT_MONTE,True,15,1,4
20250929-R1-C5,20250929,ENGHIEN,2025-09-29 16:21:00,2875,,TROT_ATTELE,True,12,1,5
20250929-R1-C6,20250929,ENGHIEN,2025-09-29 16:50:00,2875,,TROT_MONTE,True,13,1,6
20250929-R1-C7,20250929,ENGHIEN,2025-09-29 17:25:00,2875,,TROT_ATTELE,True,16,1,7
20250929-R1-C8,20250929,ENGHIEN,2025-09-29 18:00:00,2150,,TROT_ATTELE,True,13,1,8
20250929-R2-C4,20250929,CRAON,2025-09-29 12:23:00,2750,,TROT_ATTELE,True,18,2,4
20250929-R2-C6,20250929,CRAON,2025-09-29 13:27:00,2775,,TROT_ATTELE,True,18,2,6
20250929-R2-C8,20250929,CRAON,2025-09-29 14:47:00,3500,,TROT_ATTELE,True,15,2,8
20250929-R3-C1,20250929,JARLSBERG,2025-09-29 11:05:00,1609,,TROT_ATTELE,True,8,3,1
20250929-R3-C2,20250929,JARLSBERG,2025-09-29 11:35:00,1609,,TROT_ATTELE,True,11,3,2
20250929-R3-C3,20250929,JARLSBERG,2025-09-29 12:07:00,2100,,TROT_ATTELE,True,10,3,3
20250929-R3-C4,20250929,JARLSBERG,2025-09-29 12:39:00,1609,,TROT_ATTELE,True,10,3,4
20250929-R3-C5,20250929,JARLSBERG,2025-09-29 13:11:00,2100,,TROT_ATTELE,True,12,3,5
20250929-R5-C1,20250929,LE CROISE LAROCHE,2025-09-29 18:57:00,2825,,TROT_ATTELE,True,14,5,1
20250929-R5-C2,20250929,LE CROISE LAROCHE,2025-09-29 19:26:00,2800,,TROT_ATTELE,True,16,5,2
20250929-R5-C3,20250929,LE CROISE LAROCHE,2025-09-29 19:55:00,2700,,TROT_ATTELE,True,16,5,3
20250929-R5-C4,20250929,LE CROISE LAROCHE,2025-09-29 20:24:00,2825,,TROT_ATTELE,True,12,5,4
20250929-R5-C5,20250929,LE CROISE LAROCHE,2025-09-29 20:49:00,2825,,TROT_MONTE,True,11,5,5
20250929-R5-C6,20250929,LE CROISE LAROCHE,2025-09-29 21:20:00,2700,,TROT_ATTELE,True,16,5,6
20250929-R5-C7,20250929,LE CROISE LAROCHE,2025-09-29 21:45:00,2825,,TROT_MONTE,True,11,5,7
20250930-R2-C1,20250930,SON PARDO,2025-09-30 11:07:00,2150,,TROT_ATTELE,True,8,2,1
20250930-R2-C2,20250930,SON PARDO,2025-09-30 11:35:00,2150,,TROT_ATTELE,True,9,2,2
20250930-R2-C3,20250930,SON PARDO,2025-09-30 12:07:00,2150,,TROT_ATTELE,True,9,2,3
20250930-R2-C4,20250930,SON PARDO,2025-09-30 12:39:00,2150,,TROT_ATTELE,True,14,2,4
20250930-R2-C5,20250930,SON PARDO,2025-09-30 13:11:00,2150,,TROT_ATTELE,True,11,2,5
20250930-R4-C1,20250930,VINCENNES,2025-09-30 16:37:00,2100,,TROT_ATTELE,True,16,4,1
20250930-R4-C2,20250930,VINCENNES,2025-09-30 17:12:00,2700,,TROT_ATTELE,True,12,4,2
20250930-R4-C3,20250930,VINCENNES,2025-09-30 17:47:00,2850,,TROT_ATTELE,True,14,4,3
20250930-R4-C4,20250930,VINCENNES,2025-09-30 18:22:00,2175,,TROT_MONTE,True,9,4,4
20250930-R4-C5,20250930,VINCENNES,2025-09-30 18:56:00,2175,,TROT_ATTELE,True,8,4,5
20250930-R4-C6,20250930,VINCENNES,2025-09-30 19:28:00,2175,,TROT_ATTELE,True,7,4,6
20250930-R4-C7,20250930,VINCENNES,2025-09-30 19:58:00,2200,,TROT_MONTE,True,15,4,7
20250930-R4-C8,20250930,VINCENNES,2025-09-30 20:30:00,2850,,TROT_ATTELE,True,16,4,8
20250930-R5-C1,20250930,MONS (GHLIN),2025-09-30 19:11:00,2300,,TROT_ATTELE,True,16,5,1
20250930-R5-C2,20250930,MONS (GHLIN),2025-09-30 19:43:00,2300,,TROT_ATTELE,True,10,5,2
20250930-R5-C3,20250930,MONS (GHLIN),2025-09-30 20:13:00,2300,,TROT_ATTELE,True,12,5,3
20250930-R5-C4,20250930,MONS (GHLIN),2025-09-30 20:47:00,2300,,TROT_ATTELE,True,11,5,4
20250930-R5-C5,20250930,MONS (GHLIN),2025-09-30 21:11:00,1750,,TROT_ATTELE,True,11,5,5
20250930-R5-C6,20250930,MONS (GHLIN),2025-09-30 21:33:00,2840,,TROT_ATTELE,True,8,5,6
20250930-R5-C7,20250930,MONS (GHLIN),2025-09-30 22:10:00,2300,,TROT_ATTELE,True,7,5,7
20250930-R5-C8,20250930,MONS (GHLIN),2025-09-30 22:40:00,2300,,TROT_MONTE,True,9,5,8
20251001-R1-C1,20251001,ANGERS,2025-10-01 13:55:00,3125,,TROT_ATTELE,True,16,1,1
20251001-R1-C2,20251001,ANGERS,2025-10-01 14:30:00,3125,,TROT_MONTE,True,12,1,2
20251001-R1-C3,20251001,ANGERS,2025-10-01 15:05:00,3125,,TROT_ATTELE,True,15,1,3
20251001-R1-C4,20251001,ANGERS,2025-10-01 15:40:00,3125,,TROT_ATTELE,True,13,1,4
20251001-R1-C5,20251001,ANGERS,2025-10-01 16:17:00,3125,,TROT_ATTELE,True,14,1,5
20251001-R1-C6,20251001,ANGERS,2025-10-01 16:52:00,3100,,TROT_ATTELE,True,16,1,6
20251001-R1-C7,20251001,ANGERS,2025-10-01 17:27:00,3125,,TROT_MONTE,True,7,1,7
20251001-R1-C8,20251001,ANGERS,2025-10-01 18:03:00,3125,,TROT_ATTELE,True,12,1,8
20251001-R5-C1,20251001,LE CROISE LAROCHE,2025-10-01 18:39:00,2700,,TROT_ATTELE,True,15,5,1
20251001-R5-C2,20251001,LE CROISE LAROCHE,2025-10-01 19:13:00,2800,,TROT_ATTELE,True,14,5,2
20251001-R5-C3,20251001,LE CROISE LAROCHE,2025-10-01 19:47:00,2825,,TROT_ATTELE,True,11,5,3
20251001-R5-C4,20251001,LE CROISE LAROCHE,2025-10-01 20:19:00,2700,,TROT_ATTELE,True,15,5,4
20251001-R5-C5,20251001,LE CROISE LAROCHE,2025-10-01 20:51:00,2700,,TROT_ATTELE,True,14,5,5
20251001-R5-C6,20251001,LE CROISE LAROCHE,2025-10-01 21:17:00,2825,,TROT_MONTE,True,9,5,6
20251001-R5-C7,20251001,LE CROISE LAROCHE,2025-10-01 21:42:00,2825,,TROT_ATTELE,True,16,5,7
20251001-R6-C7,20251001,SOLVALLA,2025-10-01 20:41:00,2140,,TROT_ATTELE,True,9,6,7
20251001-R6-C8,20251001,SOLVALLA,2025-10-01 21:03:00,2140,,TROT_ATTELE,True,12,6,8
20251001-R6-C9,20251001,SOLVALLA,2025-10-01 21:26:00,2140,,TROT_ATTELE,True,10,6,9
20251001-R6-C10,20251001,SOLVALLA,2025-10-01 21:51:00,2140,,TROT_ATTELE,True,12,6,10
20251001-R8-C1,20251001,BORELY,2025-10-01 12:30:00,2400,,TROT_ATTELE,True,8,8,1
20251001-R8-C2,20251001,BORELY,2025-10-01 13:00:00,3000,,TROT_ATTELE,True,12,8,2
20251001-R8-C3,20251001,BORELY,2025-10-01 13:30:00,3000,,TROT_ATTELE,True,12,8,3
20251001-R8-C4,20251001,BORELY,2025-10-01 14:00:00,2300,,TROT_ATTELE,True,16,8,4
20251001-R8-C5,20251001,BORELY,2025-10-01 14:30:00,2300,,TROT_ATTELE,True,16,8,5
20251001-R8-C6,20251001,BORELY,2025-10-01 15:00:00,2300,,TROT_ATTELE,True,15,8,6
20251001-R8-C7,20251001,BORELY,2025-10-01 15:30:00,2300,,TROT_ATTELE,True,15,8,7
20251001-R8-C8,20251001,BORELY,2025-10-01 16:00:00,2300,,TROT_ATTELE,True,15,8,8
20251001-R8-C9,20251001,BORELY,2025-10-01 16:30:00,2300,,TROT_ATTELE,True,14,8,9
20251001-R8-C10,20251001,BORELY,2025-10-01 17:00:00,3000,,TROT_ATTELE,True,10,8,10
20251002-R2-C1,20251002,STRAUBING,2025-10-02 10:52:00,1925,,TROT_ATTELE,True,8,2,1
20251002-R2-C2,20251002,STRAUBING,2025-10-02 11:33:00,1925,,TROT_ATTELE,True,8,2,2
20251002-R2-C3,20251002,STRAUBING,2025-10-02 12:04:00,1925,,TROT_ATTELE,True,10,2,3
20251002-R2-C4,20251002,STRAUBING,2025-10-02 12:37:00,1925,,TROT_ATTELE,True,10,2,4
20251002-R2-C5,20251002,STRAUBING,2025-10-02 13:10:00,2400,,TROT_ATTELE,True,11,2,5
20251002-R4-C1,20251002,CABOURG,2025-10-02 16:38:00,2750,,TROT_ATTELE,True,16,4,1
20251002-R4-C2,20251002,CABOURG,2025-10-02 17:11:00,2750,,TROT_MONTE,True,14,4,2
20251002-R4-C3,20251002,CABOURG,2025-10-02 17:45:00,2750,,TROT_ATTELE,True,16,4,3
20251002-R4-C4,20251002,CABOURG,2025-10-02 18:17:00,2725,,TROT_ATTELE,True,14,4,4
20251002-R4-C5,20251002,CABOURG,2025-10-02 18:46:00,2750,,TROT_MONTE,True,18,4,5
20251002-R4-C6,20251002,CABOURG,2025-10-02 19:15:00,2050,,TROT_ATTELE,True,8,4,6
20251002-R4-C7,20251002,CABOURG,2025-10-02 19:45:00,2750,,TROT_MONTE,True,18,4,7
20251002-R4-C8,20251002,CABOURG,2025-10-02 20:15:00,2725,,TROT_ATTELE,True,14,4,8
20251003-R1-C1,20251003,VINCENNES,2025-10-03 18:25:00,2700,,TROT_ATTELE,True,12,1,1
20251003-R1-C2,20251003,VINCENNES,2025-10-03 19:05:00,2700,,TROT_ATTELE,True,16,1,2
20251003-R1-C3,20251003,VINCENNES,2025-10-03 19:45:00,2850,,TROT_ATTELE,True,16,1,3
20251003-R1-C4,20251003,VINCENNES,2025-10-03 20:15:00,2700,,TROT_ATTELE,True,16,1,4
20251003-R1-C5,20251003,VINCENNES,2025-10-03 20:43:00,2700,,TROT_MONTE,True,8,1,5
20251003-R1-C6,20251003,VINCENNES,2025-10-03 21:11:00,2100,,TROT_ATTELE,True,16,1,6
20251003-R1-C7,20251003,VINCENNES,2025-10-03 21:39:00,2700,,TROT_ATTELE,True,16,1,7
20251003-R1-C8,20251003,VINCENNES,2025-10-03 22:04:00,2100,,TROT_ATTELE,True,14,1,8
20251003-R3-C1,20251003,HYERES,2025-10-03 11:14:00,2650,,TROT_ATTELE,True,7,3,1
20251003-R3-C2,20251003,HYERES,2025-10-03 11:46:00,2850,,TROT_MONTE,True,7,3,2
20251003-R3-C3,20251003,HYERES,2025-10-03 12:18:00,2850,,TROT_ATTELE,True,12,3,3
20251003-R3-C4,20251003,HYERES,2025-10-03 12:52:00,2650,,TROT_ATTELE,True,12,3,4
20251003-R3-C5,20251003,HYERES,2025-10-03 13:27:00,2650,,TROT_ATTELE,True,10,3,5
20251003-R3-C6,20251003,HYERES,2025-10-03 14:02:00,2650,,TROT_ATTELE,True,14,3,6
20251003-R3-C7,20251003,HYERES,2025-10-03 14:35:00,2650,,TROT_ATTELE,True,12,3,7
20251003-R3-C8,20251003,HYERES,2025-10-03 15:10:00,2850,,TROT_ATTELE,True,11,3,8
20251004-R4-C1,20251004,CABOURG,2025-10-04 11:33:00,2750,,TROT_MONTE,True,13,4,1
20251004-R4-C2,20251004,CABOURG,2025-10-04 12:23:00,2750,,TROT_ATTELE,True,16,4,2
